%time,field.data
1583762851051742376,6.71373799198e+22
1583762851051801906,6.71373799198e+22
1583762851051908062,6.71373799198e+22
1583762851051979984,6.71373799198e+22
1583762851052042621,6.71373799198e+22
1583762851052115248,6.71373799198e+22
1583762851052259624,6.71373799198e+22
1583762851052305893,6.71373799198e+22
1583762851052411605,6.71373799198e+22
1583762851052484436,6.71373799198e+22
1583762851052574237,6.71373799198e+22
1583762851052704874,6.71373799198e+22
1583762851052757095,6.71373799198e+22
1583762851052829120,6.71373799198e+22
1583762851142560559,6.71373799198e+22
1583762851242457220,6.71373799198e+22
1583762851342748972,6.71373799198e+22
1583762851443582471,6.71373799198e+22
1583762851543326556,6.71373799198e+22
1583762851642662903,6.71373799198e+22
1583762851742516927,6.71373799198e+22
1583762851842598554,6.71373799198e+22
1583762851942361401,6.71373799198e+22
1583762852042373228,6.71373799198e+22
1583762852142400553,6.71373799198e+22
1583762852242345709,6.71373799198e+22
1583762852342304526,6.71373799198e+22
1583762852442505160,6.71373799198e+22
1583762852542428507,6.71373799198e+22
1583762852642398141,6.71373799198e+22
1583762852742421040,6.71373799198e+22
1583762852842152149,6.71373799198e+22
1583762852942370520,6.71373799198e+22
1583762853043561431,6.71373799198e+22
1583762853142457757,6.71373799198e+22
1583762853242409602,6.71373799198e+22
1583762853342510811,6.71373799198e+22
1583762853442593230,6.71373799198e+22
1583762853542520634,6.71373799198e+22
1583762853642540079,6.71373799198e+22
1583762853742269597,6.71373799198e+22
1583762853842522183,6.71373799198e+22
1583762853942792774,6.71373799198e+22
1583762854042469228,6.71373799198e+22
1583762854142510440,6.71373799198e+22
1583762854242237095,6.71373799198e+22
1583762854342325852,6.71373799198e+22
1583762854442604204,6.71373799198e+22
1583762854542414388,6.71373799198e+22
1583762854642443768,6.71373799198e+22
1583762854742331443,6.71373799198e+22
1583762854842395840,6.71373799198e+22
1583762854942393261,6.71373799198e+22
1583762855042241612,6.71373799198e+22
1583762855142343434,6.71373799198e+22
1583762855242493808,6.71373799198e+22
1583762855342386817,6.71373799198e+22
1583762855442624892,6.71373799198e+22
1583762855542305803,6.71373799198e+22
1583762855642693706,6.71373799198e+22
1583762855742375800,6.71373799198e+22
1583762855842385945,6.71373799198e+22
1583762855942289664,6.71373799198e+22
1583762856042638494,6.71373799198e+22
1583762856142325985,6.71373799198e+22
1583762856242237052,6.71373799198e+22
1583762856342395393,6.71373799198e+22
1583762856442240591,6.71373799198e+22
1583762856542587372,6.71373799198e+22
1583762856642658647,6.71373799198e+22
1583762856742331209,6.71373799198e+22
1583762856842228772,6.71373799198e+22
1583762856942299317,6.71373799198e+22
1583762857043472021,6.71373799198e+22
1583762857142358736,6.71373799198e+22
1583762857242140656,6.71373799198e+22
1583762857342328066,6.71373799198e+22
1583762857442339485,6.71373799198e+22
1583762857542250351,6.71373799198e+22
1583762857642447980,6.71373799198e+22
1583762857742967017,6.71373799198e+22
1583762857842227901,6.71373799198e+22
1583762857942368151,6.71373799198e+22
1583762858042654439,6.71373799198e+22
1583762858142418774,6.71373799198e+22
1583762858242283471,6.71373799198e+22
1583762858342592095,6.71373799198e+22
1583762858443006412,6.71373799198e+22
1583762858542233988,6.71373799198e+22
1583762858642962834,6.71373799198e+22
1583762858742488334,6.71373799198e+22
1583762858842251475,6.71373799198e+22
1583762858942587882,6.71373799198e+22
1583762859042724812,6.71373799198e+22
1583762859142472575,6.71373799198e+22
1583762859243312281,6.71373799198e+22
1583762859343205180,6.71373799198e+22
1583762859442574727,6.71373799198e+22
1583762859542346108,6.71373799198e+22
1583762859642755895,6.71373799198e+22
1583762859742409914,6.71373799198e+22
1583762859842531784,6.71373799198e+22
1583762859942448715,6.71373799198e+22
1583762860042396933,6.71373799198e+22
1583762860142360156,6.71373799198e+22
1583762860242716296,6.71373799198e+22
1583762860342288213,6.71373799198e+22
1583762860442242464,6.71373799198e+22
1583762860542372940,6.71373799198e+22
1583762860642628528,6.71373799198e+22
1583762860742408967,6.71373799198e+22
1583762860842277253,6.71373799198e+22
1583762860942160838,6.71373799198e+22
1583762861042447851,6.71373799198e+22
1583762861142334450,6.71373799198e+22
1583762861243522908,6.71373799198e+22
1583762861342388195,6.71373799198e+22
1583762861442327926,6.71373799198e+22
1583762861542326095,6.71373799198e+22
1583762861642366560,6.71373799198e+22
1583762861742355972,6.71373799198e+22
1583762861842787352,6.71373799198e+22
1583762861942380507,6.71373799198e+22
1583762862042509395,6.71373799198e+22
1583762862142335601,6.71373799198e+22
1583762862242306575,6.71373799198e+22
1583762862342209759,6.71373799198e+22
1583762862442176319,6.71373799198e+22
1583762862542857377,6.71373799198e+22
1583762862642284180,6.71373799198e+22
1583762862742289866,6.71373799198e+22
1583762862842473835,6.71373799198e+22
1583762862942455349,6.71373799198e+22
1583762863042461571,6.71373799198e+22
1583762863142529461,6.71373799198e+22
1583762863242609905,6.71373799198e+22
1583762863342215072,6.71373799198e+22
1583762863442577813,6.71373799198e+22
1583762863542446799,6.71373799198e+22
1583762863642266834,6.71373799198e+22
1583762863742816143,6.71373799198e+22
1583762863842581797,6.71373799198e+22
1583762863942717048,6.71373799198e+22
1583762864042535906,6.71373799198e+22
1583762864142763312,6.71373799198e+22
1583762864242596858,6.71373799198e+22
1583762864342404459,6.71373799198e+22
1583762864442470713,6.71373799198e+22
1583762864543088897,6.71373799198e+22
1583762864642283504,6.71373799198e+22
1583762864742336374,6.71373799198e+22
1583762864842507522,6.71373799198e+22
1583762864942402998,6.71373799198e+22
1583762865042363547,6.71373799198e+22
1583762865142226785,6.71373799198e+22
1583762865242223698,6.71373799198e+22
1583762865342680585,6.71373799198e+22
1583762865442438419,6.71373799198e+22
1583762865542562754,6.71373799198e+22
1583762865642749545,6.71373799198e+22
1583762865742492970,6.71373799198e+22
1583762865842718020,6.71373799198e+22
1583762865942384775,6.71373799198e+22
1583762866042374878,6.71373799198e+22
1583762866142230880,6.71373799198e+22
1583762866242528358,6.71373799198e+22
1583762866342480341,6.71373799198e+22
1583762866442261552,6.71373799198e+22
1583762866542619467,6.71373799198e+22
1583762866642377296,6.71373799198e+22
1583762866742475752,6.71373799198e+22
1583762866842525355,6.71373799198e+22
1583762866942344420,6.71373799198e+22
1583762867042432524,6.71373799198e+22
1583762867142491456,6.71373799198e+22
1583762867242496280,6.71373799198e+22
1583762867342216463,6.71373799198e+22
1583762867442535329,6.71373799198e+22
1583762867542565483,6.71373799198e+22
1583762867642471965,6.71373799198e+22
1583762867742384624,6.71373799198e+22
1583762867842399732,6.71373799198e+22
1583762867942463020,6.71373799198e+22
1583762868042463662,6.71373799198e+22
1583762868143063836,6.71373799198e+22
