%time,field.data
1583762878641495108,-189
1583762878742915743,-265
1583762878859986147,-211
1583762878945931488,-361
1583762879035708541,-265
1583762879137157046,-275
1583762879246177165,-340
1583762879337256905,-404
1583762879437757558,-222
1583762879586920926,-275
1583762879818235979,-286
1583762879841486838,-340
1583762879847364872,-297
1583762879937024025,-275
1583762880040588998,-372
1583762880143851326,-243
1583762880244334484,-275
1583762880334679396,-329
1583762880451473839,25
1583762880539933868,-168
1583762880635596592,-114
1583762880735576567,-232
1583762880836282899,-222
1583762880935214677,-243
1583762881036814053,-222
1583762881135837812,-222
1583762881237490039,-211
1583762881340309799,-222
1583762881442928436,-222
1583762881540351637,-232
1583762881640732994,-200
1583762881737353886,-222
1583762881835743823,-211
1583762881937686711,-200
1583762882039273032,-211
1583762882137777675,-179
1583762882237044272,-222
1583762882340041430,-232
1583762882437389146,-211
1583762882553087785,-232
1583762882635752526,-222
1583762882735327356,-211
1583762882837576690,-200
1583762882941712841,-232
1583762883043121714,-211
1583762883142383739,-200
1583762883236191219,-222
1583762883336119410,-211
1583762883437064976,-200
1583762883539021166,-179
1583762883639658402,-232
1583762883743838268,-211
1583762883844751070,-211
1583762883939582356,-232
1583762884038978747,-211
1583762884140400671,-222
1583762884237783411,-232
1583762884338442396,-211
1583762884439572785,-211
1583762884538307003,-222
1583762884638211239,-211
1583762884791281073,-157
1583762884839204883,-232
1583762884939306253,-168
1583762885036521563,-146
1583762885141283346,-232
1583762885237064521,-157
1583762885338981032,-200
1583762885438022917,-232
1583762885536113439,-232
1583762885639551298,-211
1583762885967875666,-222
1583762885967911238,-222
1583762885967926025,-232
1583762886037137016,-211
1583762886169759875,-232
1583762886235886375,-222
1583762886337081247,-211
1583762886437890673,-222
1583762886539298372,-157
1583762886640042623,-232
1583762886736512954,-222
1583762886837628401,-232
1583762886939030322,-211
1583762887038103390,-232
1583762887138193233,-232
1583762887240735661,-211
1583762887335080270,-211
1583762887443121485,-146
1583762887537338020,-211
1583762887638808984,-179
1583762887743797900,-168
1583762887838425993,-211
1583762887938242690,-232
1583762888039972456,-232
1583762888137204736,-200
1583762888236219437,-200
1583762888339255066,-200
1583762888437647052,-200
1583762888537530871,-200
1583762888639234188,-211
1583762888737087287,-222
1583762888835023096,-200
1583762888935418285,-200
1583762889039492681,-232
1583762889139230466,-232
1583762889235082992,-179
1583762889336063754,-222
1583762889437119284,-222
1583762889536065495,-200
1583762889635262276,33
1583762889734730951,22
1583762889835355675,151
1583762889937873165,108
1583762890040748904,280
1583762890140352159,355
1583762890236344727,463
1583762890336389735,216
1583762890438147933,248
1583762890537276497,431
1583762890636977405,280
1583762890738770296,291
1583762890837770595,194
1583762890941050509,355
1583762891036049598,259
1583762891134872436,345
1583762891241281023,420
1583762891336141494,33
1583762891439440666,355
1583762891545985360,291
1583762891641577114,291
1583762891734794948,323
1583762891835016391,312
1583762891936735674,280
1583762892035085780,269
1583762892134785080,366
1583762892235766608,248
1583762892339614562,312
1583762892436029293,377
1583762892536144546,162
1583762892637512485,-64
1583762892736052068,12
1583762892834961947,227
1583762892936426823,216
1583762893035317527,345
1583762893136332760,484
1583762893235301695,377
1583762893335157970,452
1583762893435901870,441
1583762893539552469,463
1583762893636981949,452
1583762893737076930,463
1583762893838432410,452
1583762894030115067,452
1583762894036473789,452
1583762894136099471,463
1583762894237304542,441
1583762894338523649,452
1583762894437728570,474
1583762894535048325,441
1583762894636394027,452
1583762894735858773,441
1583762894838930150,463
1583762894935071810,441
1583762895035142431,441
1583762895137168905,463
1583762895236481471,463
1583762895335075564,463
1583762895435074746,441
1583762895536140485,441
1583762895636022281,-136
1583762895738376167,-662
1583762895836303513,-555
1583762895935031217,-512
1583762896036312609,-566
1583762896134999813,-576
1583762896236606119,-673
1583762896335013888,-1801
1583762896436251644,-372
1583762896535153689,-576
1583762896635316697,-512
1583762896736032872,-372
1583762896835448047,-447
1583762896936155588,-168
1583762897035249387,-297
1583762897136284870,-189
