%time,field.x,field.y,field.theta
1583762851691623608,0.905143191481,0.0695492132193,-0.0163467740852
1583762851793341207,0.926546235729,0.0716449675641,-0.0164068861526
1583762851921374304,0.947588757278,0.0710718208958,-0.0162303211845
1583762852018684716,0.968654072656,0.0690794499255,-0.0164048652012
1583762852097707136,0.990067632192,0.0707480712132,-0.0175726572249
1583762852190684119,1.01105613861,0.0785680256072,-0.0172145096261
1583762852322458802,1.0327600178,0.0834386562235,-0.0174156844472
1583762852418541011,1.05451233656,0.0861753805971,-0.017190482016
1583762852493491882,1.07479239661,0.0845894741639,-0.0173154914834
1583762852591422123,1.09564041853,0.0828910423154,-0.016783026653
1583762852718324246,1.11573375784,0.0904618430525,-0.0173523123527
1583762852791219004,1.13668902764,0.0908022188152,-0.017879765785
1583762852916426519,1.15775678153,0.0909373969154,-0.0180661298177
1583762852994020558,1.17719781201,0.0948106021844,-0.0167336649256
1583762853096264375,1.19467441331,0.0923668992872,-0.0161802205476
1583762853192507222,1.20749426202,0.0913709876104,-0.0146963647873
1583762853323663979,1.21782704842,0.0922011902957,-0.013912751728
1583762853394624007,1.22475589117,0.0952143412938,-0.0119957074677
1583762853517914178,1.22899850121,0.0908164999996,-0.010751849446
1583762853601195774,1.23064738103,0.0875381050324,-0.00947130341513
1583762853716096355,1.23001007965,0.0875998119762,-0.00877094912671
1583762853794705037,1.23046788489,0.090510878892,-0.00738051869131
1583762853922352276,1.23045949685,0.0896125773088,-0.00710389220481
1583762853995921139,1.22879997193,0.095216452094,-0.00777818871309
1583762854100691143,1.2291126699,0.0960612903666,-0.00775068847382
1583762854225896546,1.22828882043,0.0993176251716,-0.00790532508124
1583762854316820298,1.22883011559,0.0946628681421,-0.00745108454375
1583762854418970448,1.22840494023,0.0988349163318,-0.00831061242535
1583762854500397578,1.22873666532,0.0944678917435,-0.00732789225989
1583762854596932402,1.22867165404,0.0946094451058,-0.00757708707619
1583762854718639313,1.22832358367,0.0965205524107,-0.00765591256082
1583762854797028886,1.22774374272,0.0978238842033,-0.00778493492725
1583762854901495142,1.22763992977,0.0971509674058,-0.00779653627171
1583762855005686497,1.22729015768,0.0932088169242,-0.00794673726605
1583762855103157627,1.22732903992,0.092271492078,-0.0073684517953
1583762855198973177,1.2271139005,0.0943901112382,-0.00794111173108
1583762855316922806,1.22693997951,0.093128215737,-0.00729707762831
1583762855424957002,1.22627162123,0.0949221694118,-0.00745692725449
1583762855516727579,1.22658570653,0.0918224383003,-0.00794461857697
1583762855621321214,1.22685040085,0.090653719323,-0.00768845617749
1583762855702358617,1.22640670064,0.092288367144,-0.00782069160668
1583762855817739717,1.22646942868,0.0915630631924,-0.00769110510481
1583762855910307690,1.22628886998,0.0940564346515,-0.00733146917877
1583762856028658686,1.22534487151,0.0858462002642,-0.00745874521324
1583762856118269535,1.22452260591,0.092267596253,-0.00825477313266
1583762856206414730,1.22545623997,0.0930648077606,-0.00774253248396
1583762856317793243,1.22503815496,0.0918039388226,-0.00806210043417
1583762856400176392,1.22550387586,0.0899387741534,-0.0079537342052
1583762856547916540,1.22514249717,0.0934692419652,-0.00858995104774
1583762856689050190,1.22484645233,0.0923356902388,-0.00823103649185
1583762856703673238,1.22574275387,0.0973793380165,-0.00781654520469
1583762856853178609,1.224842662,0.0957676505504,-0.00818000550681
1583762857003430461,1.22472936878,0.097056730329,-0.00807810952293
1583762857024107233,1.22501923229,0.0896719408073,-0.00785980713362
1583762857169851684,1.22483460572,0.0909459153357,-0.00804457597602
1583762857321656648,1.22517647728,0.0889620721818,-0.00815811633798
1583762857324080252,1.22516634798,0.0912972445331,-0.00796210127229
1583762857406283520,1.2253199576,0.0899173560024,-0.00785897212167
1583762857538355222,1.22465135107,0.0918074957221,-0.00740865828928
1583762857605008845,1.22416464804,0.090563067227,-0.00785466363777
1583762857706467167,1.22400410512,0.0932091267151,-0.00831039082014
1583762857806293639,1.22483147651,0.0961409826029,-0.00811750595256
1583762857909082229,1.22484740976,0.0951449903041,-0.0077869343895
1583762858008647643,1.22345325848,0.0940893839286,-0.00854942418825
1583762858105923276,1.22412254008,0.0966566710267,-0.00847505628153
1583762858204790363,1.22360142886,0.0957217848486,-0.00793265542258
1583762858307199046,1.22411181893,0.0930177048526,-0.0079195315405
1583762858406279559,1.22325056451,0.0902435482824,-0.00829554684717
1583762858506256896,1.22382053889,0.090770402406,-0.00821337011784
1583762858609401668,1.22373970284,0.0897700813551,-0.00779272094098
1583762858707226526,1.22319693945,0.0946745024136,-0.00825975041018
1583762858807822943,1.22408673062,0.0896069547565,-0.00776362362567
1583762858907602172,1.22331996963,0.0925026408639,-0.00848600096654
1583762859008751295,1.22336145307,0.0897299906764,-0.00827313501552
1583762859108325611,1.22278672648,0.0896491497023,-0.00828862559787
1583762859207724779,1.22365996876,0.0904387681914,-0.00803338583428
1583762859307039295,1.22332920928,0.091095397352,-0.00840150595718
1583762859409021249,1.22362332154,0.0895230106896,-0.0082947875694
1583762859507488293,1.22326300031,0.0891353000089,-0.00801256858922
1583762859608876991,1.22363980514,0.0905248652408,-0.00807861785854
1583762859716615156,1.22385096168,0.0863676779432,-0.00794574170895
1583762859808423599,1.22354849785,0.0880068387338,-0.00828978600731
1583762859909081583,1.22296389826,0.0918014100727,-0.0083592293891
1583762860014565375,1.2233094908,0.0935233906091,-0.00830713676548
1583762860111344578,1.22294212958,0.0924114541871,-0.0086963749481
1583762860210910254,1.22310697191,0.0905070924832,-0.00859987758935
1583762860314085777,1.22260912206,0.0894751819111,-0.00867871782148
1583762860414345679,1.22288262416,0.096590692907,-0.00825657230998
1583762860510357243,1.22193852962,0.100824682679,-0.00840130231962
1583762860620910346,1.22242998861,0.0975031081724,-0.00806548944617
1583762860711602770,1.22275768283,0.09890455248,-0.00781186489822
1583762860812944762,1.22251097036,0.0934412401923,-0.0086381268485
1583762860915344404,1.22357246255,0.0894306969394,-0.00764776818346
1583762861014045480,1.22209861806,0.0943918491878,-0.00928728385061
1583762861111457565,1.2228607638,0.0929812248947,-0.00868374379804
1583762861214420990,1.22339214512,0.0886302600433,-0.00798683210209
1583762861313022582,1.22299798676,0.0906587236676,-0.00834561708364
1583762861415158374,1.22324744234,0.0877830828778,-0.00796899526149
1583762861514308432,1.2225022633,0.0906284157615,-0.0084308611578
1583762861613636158,1.22240492092,0.0893164622209,-0.00856373062958
1583762861713427333,1.22256616199,0.0915976406483,-0.00863730100598
1583762861814858364,1.22263898476,0.0892916367899,-0.00861600176504
1583762861914200086,1.22294845303,0.0890373392734,-0.00797046069668
1583762862015981139,1.22214651109,0.0902975787927,-0.00819280299118
1583762862115878287,1.221776913,0.0906789447068,-0.00664213017117
1583762862217003291,1.22294725443,0.0799825636111,0.00803440983539
1583762862315325441,1.22310700415,0.0496460665907,0.0263020718156
1583762862423786802,1.22331335566,0.0228986146588,0.0471884589843
1583762862520849265,1.22445063839,-0.00442056764588,0.0676822261929
1583762862617392540,1.22492038195,-0.0319396294146,0.0891409957028
1583762862718058627,1.22595982312,-0.0576806635432,0.110822817574
1583762862819540614,1.22707739322,-0.0806603720113,0.132000036136
1583762862923942912,1.22787583411,-0.0948543142984,0.15482567616
1583762863020303923,1.22870125147,-0.110207770069,0.175839699031
1583762863117863072,1.22927463257,-0.124160899601,0.197726975415
1583762863230322433,1.23013802943,-0.143125841535,0.219888736798
1583762863320890733,1.2319331975,-0.173086665201,0.241645475438
1583762863420732997,1.23320863562,-0.194784101302,0.263310042716
1583762863525780258,1.2341289416,-0.228532539988,0.285572248102
1583762863623672503,1.23359812294,-0.231755944679,0.307138897301
1583762863720802291,1.23343618366,-0.232762268747,0.327713404429
1583762863829294426,1.23388475684,-0.234617996837,0.349219841265
1583762863921790144,1.23445763532,-0.239056010657,0.37125473711
1583762864022671080,1.23463446017,-0.247999866059,0.392401352422
1583762864130137480,1.23469065562,-0.244282607875,0.412948483689
1583762864319347993,1.23526379944,-0.255641712294,0.432469179045
1583762864333955715,1.23618960915,-0.257835251082,0.453501811673
1583762864430854705,1.23664112722,-0.26208586638,0.474467774313
1583762864527156688,1.23687812588,-0.264608197872,0.494907543649
1583762864624154983,1.23737876593,-0.264108810782,0.516708983422
1583762864732648371,1.23672932097,-0.262322313231,0.537203103385
1583762864824096160,1.23752263733,-0.264908163503,0.55982655772
1583762864926136908,1.23673947887,-0.264173946241,0.580786433363
1583762865029164898,1.2371004028,-0.265309039491,0.601635875405
1583762865127630246,1.23757229447,-0.26679306584,0.622168209814
1583762865229832544,1.23812940736,-0.268748500059,0.637378758584
1583762865337756031,1.23864958942,-0.268353991869,0.645397780593
1583762865424011007,1.2385148999,-0.266475144922,0.646023904089
1583762865523431851,1.23763598227,-0.26932988867,0.646292964284
1583762865626611692,1.23747092808,-0.269761147886,0.646484117401
1583762865722072531,1.23696546762,-0.267951957326,0.646311561369
1583762865823597432,1.23749594654,-0.268066560619,0.646597249524
1583762865925654154,1.23792848993,-0.270112092529,0.647551982755
1583762866025334443,1.2367211589,-0.269809781905,0.646413691187
1583762866123499012,1.2373642207,-0.270489317336,0.64792213672
1583762866225503817,1.23669516912,-0.271637716367,0.64702182076
1583762866324146070,1.23668063578,-0.269859529398,0.646396340052
1583762866425287578,1.23687959755,-0.26933145232,0.646498888628
1583762866525722777,1.23688005409,-0.269750913076,0.646841547635
1583762866626357434,1.23710870328,-0.270321288482,0.64690909143
1583762866723868567,1.23660820848,-0.269370659558,0.646684465016
1583762866828067981,1.23688346457,-0.271168278984,0.64714969999
1583762866925486645,1.23632701955,-0.269011150968,0.646141640008
1583762867027881548,1.23661355038,-0.269483109453,0.646967381015
1583762867126467144,1.23672545574,-0.272171958152,0.647179267029
1583762867227030966,1.23605751463,-0.270503611692,0.64676550824
1583762867325757932,1.23572576445,-0.269559504994,0.646300272896
1583762867431030211,1.23627893525,-0.268946862398,0.647034538406
1583762867526752688,1.23585618427,-0.270998920663,0.646748593345
1583762867638718777,1.23677202722,-0.271200283835,0.647007860288
1583762867730742793,1.23721179384,-0.271381520863,0.647422477022
1583762867829111077,1.23703687455,-0.269874085691,0.647276620343
1583762867932234100,1.23647623748,-0.270103082634,0.646611146703
1583762868031530172,1.23716256759,-0.271160816313,0.647224279556
1583762868126966852,1.23700397761,-0.271099208227,0.647043475287
1583762868235615226,1.23597912298,-0.270216274471,0.64643940166
1583762868337270569,1.23760754976,-0.270547547236,0.6472555832
1583762868429211194,1.23671761894,-0.270671262443,0.646944948879
1583762868532148554,1.23676804499,-0.270723702937,0.64699829191
1583762868629310120,1.23621799198,-0.270019815828,0.646771523592
1583762868728060564,1.2369048236,-0.268977548098,0.647160067197
1583762868836736083,1.23674365968,-0.271452731251,0.647035811565
1583762868931026226,1.23599155369,-0.268758275108,0.646827498689
1583762869035992237,1.23727519389,-0.269514358112,0.647287014139
1583762869134907553,1.23672576349,-0.267971414575,0.646694098211
1583762869232060656,1.23638254529,-0.268940300733,0.646799576673
1583762869328964499,1.23632283266,-0.269999504446,0.646935230813
1583762869436250885,1.23653688179,-0.269696254541,0.647012263244
1583762869529906917,1.23609114862,-0.270479989115,0.64695959873
1583762869633361603,1.23621787647,-0.272716871462,0.647000670821
1583762869733953393,1.23554092344,-0.269785153535,0.646771079899
1583762869837011176,1.23609070276,-0.268589547858,0.646798203038
1583762869934629452,1.2367074282,-0.271039830688,0.647010450753
1583762870037379512,1.23652416434,-0.269745442541,0.646940998183
1583762870132684091,1.23613794887,-0.271546088491,0.647105235668
1583762870235017309,1.23654855007,-0.269486562561,0.646897802014
1583762870330504942,1.23610429612,-0.2708745846,0.647078897905
1583762870433114425,1.23525244936,-0.269744540041,0.646556856081
1583762870532358399,1.23599839583,-0.271255491276,0.646967381272
1583762870637498006,1.23571558675,-0.269921957518,0.646505166122
1583762870733616482,1.23587907551,-0.269815959218,0.646712716541
1583762870834185521,1.23550740661,-0.270028649616,0.646554964829
1583762870934521374,1.23561725181,-0.270829797545,0.646835647116
1583762871035216042,1.23533777316,-0.271930715225,0.646824634004
1583762871132822445,1.23553881126,-0.271297909928,0.647277241298
1583762871239598253,1.23561048649,-0.271254028274,0.64680775371
1583762871333134998,1.23534489286,-0.271339056352,0.646988011106
1583762871435264621,1.23507298573,-0.271045792358,0.64667579501
1583762871533057436,1.23525601792,-0.271450757587,0.646544425503
1583762871636768975,1.2343479736,-0.268477729428,0.64597088289
1583762871734153664,1.23507096577,-0.271245850404,0.646561535373
1583762871835715591,1.23539647992,-0.271601319345,0.647038950715
1583762871934546059,1.234913292,-0.271916385545,0.646639467198
1583762872051224936,1.23477775144,-0.272256046763,0.646897206166
1583762872135963088,1.2348646554,-0.271493064371,0.646502808202
1583762872235909402,1.23494256784,-0.272319378326,0.647134576759
1583762872338895396,1.23425664468,-0.270690068174,0.646355738024
1583762872437213073,1.2356631143,-0.271608535924,0.647041089739
1583762872538107658,1.23503227523,-0.271215200718,0.646751652837
1583762872637464827,1.23466055343,-0.270822586331,0.646679211674
1583762872737138813,1.23409859241,-0.270730132069,0.646029518309
1583762872839471650,1.23479993763,-0.271842054189,0.646480133302
1583762872943397669,1.23500925243,-0.271658513301,0.646761242924
1583762873039864299,1.23455131508,-0.272000543637,0.646975075372
1583762873138937031,1.23452412858,-0.273372646654,0.646668799551
1583762873243054641,1.23473945974,-0.272912108821,0.646809859245
1583762873338229928,1.23408613997,-0.27215439442,0.646351518366
1583762873438609940,1.23477226705,-0.270929211683,0.646558890546
1583762873543729955,1.23427707241,-0.272313720196,0.646666943522
1583762873640318511,1.23417950958,-0.270351536173,0.646370302378
1583762873739049550,1.23389619803,-0.270082995967,0.646345437159
1583762873845421667,1.23477345546,-0.269217089408,0.646251162646
1583762873939187914,1.23482892708,-0.26995901311,0.646741807157
1583762874044006336,1.23470607685,-0.272181712968,0.646832110023
1583762874140058835,1.23442965414,-0.271572082041,0.646447988233
1583762874240595028,1.23373612365,-0.270673546628,0.64607753829
1583762874340988419,1.23457140557,-0.270691963564,0.646730212002
1583762874448447452,1.23495353093,-0.272359737097,0.646144173954
1583762874550279187,1.23368506529,-0.272935956384,0.644854666123
1583762874654510558,1.23486766944,-0.271363037613,0.643566160297
1583762874753390858,1.23587883213,-0.270532894259,0.631540307272
1583762874844141575,1.23738720953,-0.270978533973,0.616163982312
1583762874945559572,1.23661850767,-0.267642518984,0.592827717081
1583762875048891852,1.23740055701,-0.268086757402,0.571432191324
1583762875144924556,1.23724337313,-0.265667664042,0.550279735294
1583762875241505841,1.23761147465,-0.266135085305,0.528514111878
1583762875348189773,1.2367102886,-0.267025768652,0.505937441518
1583762875442041312,1.23782891758,-0.265128685234,0.483886512324
1583762875544574091,1.238654263,-0.264830820197,0.463975780413
1583762875646809919,1.23765324932,-0.261321676221,0.439938335922
1583762875746366555,1.23862805771,-0.260828089708,0.417548172241
1583762875845177598,1.23863575273,-0.260160689814,0.39561337674
1583762875949075051,1.23916998364,-0.260502213063,0.373326064575
1583762876044362754,1.23902843625,-0.255542462861,0.350722008253
1583762876143630515,1.24135257464,-0.258594570739,0.330594993375
1583762876247481909,1.24037878539,-0.257071480839,0.307940558476
1583762876347347975,1.24155436377,-0.255453006804,0.286096962553
1583762876449432669,1.24099010415,-0.242269449331,0.263874980224
1583762876548784044,1.24233945386,-0.223583612618,0.241657634804
1583762876646012377,1.24320626715,-0.195062302001,0.221784208186
1583762876748206144,1.2424149272,-0.176623894257,0.19942919367
1583762876846435635,1.24198945273,-0.15054773841,0.178572991412
1583762876946880877,1.240695365,-0.120737293681,0.156277076755
1583762877049810830,1.24009937571,-0.0897041846959,0.135072397832
1583762877150136553,1.2399701273,-0.0665247105817,0.114239343804
1583762877247033270,1.23820840924,-0.0357986700218,0.0923902131252
1583762877356782214,1.23798041468,-0.0189090573956,0.070379511744
1583762877448277266,1.23689142706,-0.00331932043295,0.0485287045386
1583762877551813836,1.23655832972,0.0184458098099,0.0275926862994
1583762877653705995,1.23625321358,0.0453901142086,0.00617526347383
1583762877751334565,1.23498532236,0.0715359352763,-0.0157778599661
1583762877847367308,1.23366394379,0.0997424603235,-0.0372744504685
1583762877957638763,1.23308286348,0.114490090665,-0.0584658586678
1583762878050437143,1.23139969144,0.141850862193,-0.0809900972524
1583762878158914025,1.23133243671,0.164086170168,-0.102051687643
1583762878258032891,1.23116142388,0.19861341831,-0.123042269684
1583762878351261103,1.23068055651,0.217272324013,-0.144173145396
1583762878449777211,1.22940820869,0.24482691264,-0.166627652801
1583762878549822115,1.2293620434,0.273460861505,-0.187221996782
1583762878651181529,1.22877992576,0.30371843368,-0.210764439813
1583762878753643055,1.22920351184,0.309014060111,-0.232213045453
1583762878862141838,1.22903183542,0.317743023396,-0.252361528271
1583762878954453884,1.22746779115,0.333135457989,-0.274642225084
1583762879057433155,1.2278019716,0.357826247479,-0.297196115249
1583762879158635634,1.22768613794,0.38505918924,-0.31747787273
1583762879256283561,1.22774929407,0.407895890403,-0.341047275042
1583762879354043819,1.22715506758,0.421932961246,-0.362978369881
1583762879459902837,1.22761089068,0.431008348491,-0.385696548496
1583762879588925317,1.22766482012,0.453365125808,-0.406937652646
1583762879822329569,1.22755569159,0.479102146125,-0.428482996618
1583762879845111400,1.22684813531,0.498565407569,-0.449875485189
1583762879887946414,1.22562848826,0.535361010263,-0.472116620734
1583762879952721023,1.22589684598,0.538147680374,-0.493632024733
1583762880052091561,1.22595370692,0.537589951631,-0.516629875519
1583762880154746282,1.22633861721,0.543944796324,-0.538380694356
1583762880252722604,1.22636471179,0.548009344722,-0.559693886385
1583762880354174021,1.22691604391,0.550354733157,-0.582419104164
1583762880454222140,1.22686067286,0.555990929818,-0.604159213947
1583762880560881573,1.22720430935,0.547368900873,-0.619875759935
1583762880663143463,1.22722116159,0.549487189062,-0.626846333666
1583762880755747465,1.22793340904,0.542094311951,-0.629390104686
1583762880853881291,1.22677915777,0.54455802451,-0.629362402665
1583762880954459247,1.22705904239,0.544344188741,-0.630029453679
1583762881058305299,1.22695149007,0.542120239523,-0.629599624693
1583762881157045642,1.22723787452,0.545439711776,-0.630186764378
1583762881253091549,1.22658140264,0.546464199677,-0.630058254902
1583762881354329513,1.22680370578,0.54315972675,-0.629908815339
1583762881454619701,1.22632789828,0.546753640635,-0.630367509933
1583762881559944971,1.22610681001,0.544100427627,-0.629611257993
1583762881656124964,1.22541808172,0.539065843158,-0.629826430564
1583762881757513074,1.2255063337,0.54109185395,-0.629850327189
1583762881854972505,1.22597005305,0.543612199111,-0.629588423876
1583762881956699034,1.22674383116,0.545499754968,-0.630789960078
1583762882056182145,1.22559331256,0.544642869125,-0.63018527087
1583762882162494960,1.22481317359,0.543205238335,-0.629023778277
1583762882261634910,1.22492231698,0.544408924477,-0.629862874933
1583762882358007627,1.22528254782,0.5431851964,-0.629882134109
1583762882457334605,1.22494382,0.540436262511,-0.629831009441
1583762882559334116,1.22466119049,0.548889146287,-0.63044195015
1583762882658005142,1.22375544056,0.546374215405,-0.629158233289
1583762882759654476,1.22491177236,0.544123874099,-0.630531527518
1583762882856537237,1.22464495421,0.546516987308,-0.630202070756
1583762882970330418,1.22562769884,0.542639138699,-0.631219152514
1583762883065923970,1.22403147499,0.547468724806,-0.629677126113
1583762883168004150,1.22401631937,0.543924365861,-0.629727695676
1583762883272087992,1.2239679759,0.547264081045,-0.63016134175
1583762883360759623,1.22357924864,0.545165582115,-0.629169451139
1583762883458404427,1.22335386584,0.544131767675,-0.628955972015
1583762883559552893,1.22333639671,0.543690889611,-0.629019253033
1583762883663613630,1.22332906703,0.544224522545,-0.629670356869
1583762883766248345,1.22344931549,0.545393730892,-0.629363055884
1583762883880422164,1.2229328162,0.546485951154,-0.62920705748
1583762883968249635,1.22346402593,0.546161072914,-0.630016205892
1583762884069644182,1.22274889733,0.550552326446,-0.630272259076
1583762884171854602,1.22264181935,0.543878910746,-0.628734034104
1583762884264347708,1.22333954874,0.545167971024,-0.629942904787
1583762884363105280,1.22411207218,0.544980438783,-0.63015809434
1583762884460976544,1.22334541891,0.540155089336,-0.629371039269
1583762884567833960,1.22268409274,0.54626945667,-0.629111515989
1583762884668014483,1.22195380048,0.544992428328,-0.628571085044
1583762884792698725,1.22168001827,0.54522446701,-0.62883043421
1583762884862751357,1.22315105014,0.54402855627,-0.629448048525
1583762884963191186,1.22261322406,0.54723308205,-0.629938766815
1583762885062605529,1.22231063617,0.544902578196,-0.629509113723
1583762885168207285,1.22222792603,0.547281481368,-0.629469350058
1583762885262188437,1.22178542421,0.545679376014,-0.62807449899
1583762885364546394,1.22223051861,0.546126943803,-0.628714941619
1583762885466816845,1.22200812081,0.551192009053,-0.629083855833
1583762885567897709,1.22221095773,0.545098207587,-0.629411618861
1583762885968301471,1.2225243334,0.547622334664,-0.630107953788
1583762885970309239,1.22246972368,0.54943969363,-0.630003360637
1583762885974216856,1.22200802383,0.549627988747,-0.629584304029
1583762886064993068,1.2216925583,0.547106199543,-0.629536565427
1583762886173200760,1.22186020556,0.544777865965,-0.629405373392
1583762886270121373,1.22130063684,0.547817804712,-0.628968327428
1583762886365780628,1.22206118275,0.548185954029,-0.629284568176
1583762886465237058,1.22173117531,0.544269424448,-0.628852813422
1583762886567070905,1.22223162938,0.546871581839,-0.629865818646
1583762886665477491,1.22125645664,0.546843112323,-0.628935945425
1583762886767149780,1.22143263609,0.54590529316,-0.628868942093
1583762886867993803,1.22189702555,0.547141522452,-0.629193341219
1583762886973055210,1.22162338219,0.545731837088,-0.629431389232
1583762887071291245,1.22139751517,0.545840091809,-0.629064451566
1583762887167541652,1.22124366932,0.546801215456,-0.629689580893
1583762887267755121,1.2214641273,0.545538950651,-0.629495213382
1583762887367171066,1.22053810556,0.544207849163,-0.629032199567
1583762887467320221,1.22159844928,0.547172138224,-0.62918149679
1583762887576199742,1.22099900541,0.545047051803,-0.6291418627
1583762887667743909,1.22191275577,0.54507437074,-0.629795789104
1583762887772290192,1.22057304834,0.546413281981,-0.628870122816
1583762887875067780,1.22162465042,0.547240598885,-0.629303785262
1583762887969610514,1.22065471937,0.547681380868,-0.629241604236
1583762888069861098,1.22070018807,0.546536395866,-0.628789038707
1583762888171666523,1.22058047557,0.548575241134,-0.629294744468
1583762888270035101,1.21982205058,0.545492573531,-0.6288783279
1583762888371177279,1.22053814288,0.546115504011,-0.629237137033
1583762888471949610,1.22095415826,0.547610649616,-0.630190403623
1583762888573841074,1.22027108832,0.545232824158,-0.62898175355
1583762888683591949,1.22057716191,0.545071766415,-0.629647142952
1583762888771918480,1.22016921025,0.548537513434,-0.629391509789
1583762888871085462,1.2203038843,0.546967245829,-0.629212694945
1583762888972425790,1.22069467986,0.54759060022,-0.629451040508
1583762889073185414,1.22060832222,0.546488650692,-0.629246884979
1583762889173346662,1.21971640203,0.54991635261,-0.629152735091
1583762889272609544,1.2202614698,0.549233130283,-0.629229386601
1583762889375679039,1.22034370978,0.547177474818,-0.62974446838
1583762889475751159,1.21975918538,0.545947025975,-0.628667947838
1583762889573841681,1.2199621218,0.546699002845,-0.629311696347
1583762889673067382,1.22017075036,0.545165212127,-0.628869541661
1583762889773149928,1.22041431052,0.546658319443,-0.62859491385
1583762889873667567,1.22096352021,0.545060095386,-0.625903174149
1583762889973364673,1.21942251352,0.546286306298,-0.622870678465
1583762890075170417,1.21978889906,0.54415137823,-0.620569467764
1583762890178244802,1.21912572149,0.540388583447,-0.599168152245
