%time,field.point,field.count,field.encx,field.enc_x_avg,field.ency,field.enc_y_avg,field.enc_yaw,field.enc_yaw_avg,field.hokuyo_x,field.hokuyo_x_avg,field.hokuyo_y,field.hokuyo_y_avg,field.hokuyo_theta,field.hokuyo_theta_avg,field.imu_yaw,field.imu_yaw_avg,field.ekfx,field.ekf_x_avg,field.ekfy,field.ekf_y_avg,field.ekf_yaw,field.ekf_yaw_avg
1583762858286090059,1,20,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22571146488,0.0,0.0939756855369,0.0,-0.00633400911465,0.0,-0.00990285072476,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00987606402487,0.0
1583762858486627468,1,21,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22536051273,0.0,0.0884974524379,0.0,-0.00669690035284,0.0,-0.00990327261388,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00987564586103,0.0
1583762858686423906,1,22,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22584962845,0.0,0.0880239829421,0.0,-0.00619407463819,0.0,-0.00990327261388,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00987564586103,0.0
1583762858886196597,1,23,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.2261967659,0.0,0.0878608599305,0.0,-0.00616497732699,0.0,-0.00990604050457,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00987287424505,0.0
1583762859086029178,1,24,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22547149658,0.0,0.0879838913679,0.0,-0.00667448854074,0.0,-0.00990327261388,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00987564586103,0.0
1583762859286081348,1,25,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22576999664,0.0,0.0886926725507,0.0,-0.00643473956734,0.0,-0.00990604050457,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00987564586103,0.0
1583762859486656275,1,26,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22573328018,0.0,0.0877769142389,0.0,-0.00669614132494,0.0,-0.00990327261388,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00987287424505,0.0
1583762859686175503,1,27,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22574973106,0.0,0.0887787714601,0.0,-0.00647997157648,0.0,-0.00990604050457,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00987287424505,0.0
1583762859886289529,1,28,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22565853596,0.0,0.0862607434392,0.0,-0.00669113965705,0.0,-0.00965863000602,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00963072758168,0.0
1583762860086336492,1,29,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22541952133,0.0,0.0917772948742,0.0,-0.00670849019662,0.0,-0.00978108681738,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00963072758168,0.0
1583762860286097461,1,30,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22521698475,0.0,0.0887609943748,0.0,-0.00700123142451,0.0,-0.00966457184404,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00974970124662,0.0
1583762860486214112,1,31,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22499263287,0.0,0.0948445945978,0.0,-0.00665792590007,0.0,-0.00967523828149,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00961925555021,0.0
1583762860686296684,1,32,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22453999519,0.0,0.0957570150495,0.0,-0.00646684318781,0.0,-0.00968113541603,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00961096398532,0.0
1583762860886087152,1,33,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.2246209383,0.0,0.0916951447725,0.0,-0.00703948037699,0.0,-0.00968665722758,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00960508547723,0.0
1583762861086184691,1,34,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22420859337,0.0,0.0926457494497,0.0,-0.00768863735721,0.0,-0.00980869308114,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00960508547723,0.0
1583762861286196471,1,35,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22550213337,0.0,0.0868841633201,0.0,-0.0063881855458,0.0,-0.0096946163103,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00959747098386,0.0
1583762861486141757,1,36,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22535741329,0.0,0.0860369876027,0.0,-0.00637034885585,0.0,-0.00981973763555,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.0095919277519,0.0
1583762861686188869,1,37,1.27369248867,0.0,-0.00456121470779,0.0,0.000340470316587,0.0,1.22451496124,0.0,0.087570361793,0.0,-0.00696508446708,0.0,-0.00981942098588,0.0,1.27359580994,0.0,-0.0157956313342,0.0,-0.00971376989037,0.0
1583762866286127219,2,1,1.27370774746,0.0,-0.00444809347391,0.0,0.663644373417,0.0,1.23880517483,0.0,-0.273383826017,0.0,0.648620486259,0.0,0.637897253036,0.0,1.27361285686,0.0,-0.015684356913,0.0,0.638045072556,0.0
1583762866486249156,2,2,1.27370774746,0.0,-0.00444807717577,0.0,0.663658499718,0.0,1.2389895916,0.0,-0.271077543497,0.0,0.648097515106,0.0,0.63779604435,0.0,1.27361297607,0.0,-0.0156843159348,0.0,0.637917280197,0.0
1583762866886220612,2,3,1.27370774746,0.0,-0.0044480743818,0.0,0.663665413857,0.0,1.2389934063,0.0,-0.272914379835,0.0,0.648748338223,0.0,0.637817263603,0.0,1.27361297607,0.0,-0.0156843103468,0.0,0.637895345688,0.0
1583762867086313962,2,4,1.27370774746,0.0,-0.0044480743818,0.0,0.66366571188,0.0,1.23872351646,0.0,-0.271229207516,0.0,0.648566007614,0.0,0.637713551521,0.0,1.27361297607,0.0,-0.0156843103468,0.0,0.637881159782,0.0
1583762867286135088,2,5,1.27370774746,0.0,-0.0044480743818,0.0,0.663665771484,0.0,1.23816752434,0.0,-0.272249698639,0.0,0.648364126682,0.0,0.637726485729,0.0,1.27361297607,0.0,-0.0156843159348,0.0,0.637755036354,0.0
1583762867486080971,2,6,1.27370810509,0.0,-0.00444781687111,0.0,0.663667678833,0.0,1.23838889599,0.0,-0.270692944527,0.0,0.648633182049,0.0,0.637623250484,0.0,1.27361321449,0.0,-0.0156841315329,0.0,0.637742161751,0.0
1583762867686149057,2,7,1.27370810509,0.0,-0.00444777589291,0.0,0.663667976856,0.0,1.23888206482,0.0,-0.272946387529,0.0,0.648606479168,0.0,0.637749791145,0.0,1.2736133337,0.0,-0.0156840290874,0.0,0.637729465961,0.0
1583762867886074869,2,8,1.2737082243,0.0,-0.00444776937366,0.0,0.663668036461,0.0,1.23914682865,0.0,-0.271620184183,0.0,0.648875296116,0.0,0.637749791145,0.0,1.2736133337,0.0,-0.0156840160489,0.0,0.637724280357,0.0
1583762868086019075,2,9,1.2737082243,0.0,-0.00444776844233,0.0,0.663668036461,0.0,1.23927259445,0.0,-0.272906899452,0.0,0.648822903633,0.0,0.637638628483,0.0,1.2736133337,0.0,-0.0156840160489,0.0,0.637724280357,0.0
1583762868286095422,2,10,1.27370846272,0.0,-0.00444751093164,0.0,0.66366994381,0.0,1.23808908463,0.0,-0.271962374449,0.0,0.648038029671,0.0,0.637605130672,0.0,1.27361357212,0.0,-0.0156838130206,0.0,0.637565016747,0.0
1583762868486250531,2,11,1.27370858192,0.0,-0.00444746948779,0.0,0.663670301437,0.0,1.23882758617,0.0,-0.272417366505,0.0,0.648543596268,0.0,0.637496769428,0.0,1.27361369133,0.0,-0.0156837329268,0.0,0.637555241585,0.0
1583762868686220259,2,12,1.27370858192,0.0,-0.00444746296853,0.0,0.663670301437,0.0,1.23832798004,0.0,-0.27176591754,0.0,0.648370146751,0.0,0.637501776218,0.0,1.27361369133,0.0,-0.015683721751,0.0,0.637431502342,0.0
1583762868886235014,2,13,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23885369301,0.0,-0.2731988132,0.0,0.648634433746,0.0,0.637502014637,0.0,1.27361381054,0.0,-0.0156837198883,0.0,0.637431681156,0.0
1583762869086289808,2,14,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23938512802,0.0,-0.27126044035,0.0,0.648885667324,0.0,0.637505054474,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637428820133,0.0
1583762869286281410,2,15,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23849248886,0.0,-0.270686388016,0.0,0.648398220539,0.0,0.637505352497,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637428283691,0.0
1583762869486155024,2,16,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23864686489,0.0,-0.271442353725,0.0,0.648610889912,0.0,0.637507736683,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637428104877,0.0
1583762869686301356,2,17,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23832786083,0.0,-0.274462968111,0.0,0.648599326611,0.0,0.637507855892,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637425601482,0.0
1583762869886008390,2,18,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23820066452,0.0,-0.270335644484,0.0,0.648396849632,0.0,0.637512862682,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637423098087,0.0
1583762870086076663,2,19,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.2386341095,0.0,-0.271491527557,0.0,0.648539662361,0.0,0.637517631054,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637418210506,0.0
1583762870286146303,2,20,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.2386585474,0.0,-0.271232664585,0.0,0.648496448994,0.0,0.637399196625,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637299835682,0.0
1583762870486098224,2,21,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.2373623848,0.0,-0.271490633488,0.0,0.648155510426,0.0,0.63750988245,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637421071529,0.0
1583762870686096995,2,22,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23782551289,0.0,-0.271668046713,0.0,0.648103833199,0.0,0.637623429298,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637423574924,0.0
1583762870887772406,2,23,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23761737347,0.0,-0.271774739027,0.0,0.648153603077,0.0,0.637507557869,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637542068958,0.0
1583762871086152632,2,24,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23744773865,0.0,-0.273676812649,0.0,0.64842325449,0.0,0.637507736683,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637541770935,0.0
1583762871286192920,2,25,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.2377204895,0.0,-0.273000121117,0.0,0.648406386375,0.0,0.637623429298,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637425899506,0.0
1583762871486185508,2,26,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23718297482,0.0,-0.27279189229,0.0,0.648274421692,0.0,0.637502729893,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637544453144,0.0
1583762871686170315,2,27,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23645794392,0.0,-0.27022382617,0.0,0.647569537163,0.0,0.637502729893,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637312471867,0.0
1583762871887686364,2,28,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23750650883,0.0,-0.273347407579,0.0,0.648637592793,0.0,0.637497544289,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637433469296,0.0
1583762872086160246,2,29,1.27370858192,0.0,-0.00444746203721,0.0,0.663670361042,0.0,1.23688769341,0.0,-0.2740021348,0.0,0.648495852947,0.0,0.637497901917,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637438237667,0.0
1583762872486215596,2,30,1.27370858192,0.0,-0.00444744993001,0.0,0.663674712181,0.0,1.2377730608,0.0,-0.273354619741,0.0,0.64863973856,0.0,0.637497544289,0.0,1.27361381054,0.0,-0.0156836956739,0.0,0.637435734272,0.0
1583762872686076218,2,31,1.27370858192,0.0,-0.00444746017456,0.0,0.663674890995,0.0,1.23677051067,0.0,-0.272568672895,0.0,0.648277878761,0.0,0.637495040894,0.0,1.27361381054,0.0,-0.0156837143004,0.0,0.637438416481,0.0
1583762872886107141,2,32,1.27370858192,0.0,-0.00444746157154,0.0,0.663674890995,0.0,1.23690986633,0.0,-0.27358815074,0.0,0.648078799248,0.0,0.637378752232,0.0,1.27361381054,0.0,-0.015683721751,0.0,0.6374386549,0.0
1583762873086140560,2,33,1.27370858192,0.0,-0.00444746203721,0.0,0.663674890995,0.0,1.23666131496,0.0,-0.27374663949,0.0,0.648573696613,0.0,0.637386441231,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.63732033968,0.0
1583762873286094876,2,34,1.27370858192,0.0,-0.00444746203721,0.0,0.663674890995,0.0,1.23684942722,0.0,-0.274658203125,0.0,0.648408532143,0.0,0.637270927429,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637314975262,0.0
1583762873486231758,2,35,1.27370858192,0.0,-0.00444746203721,0.0,0.663674890995,0.0,1.23688220978,0.0,-0.272675305605,0.0,0.648157536983,0.0,0.637381672859,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637317299843,0.0
1583762873688006709,2,36,1.27370858192,0.0,-0.00444746203721,0.0,0.663674890995,0.0,1.23628950119,0.0,-0.27209764719,0.0,0.647968947887,0.0,0.637383937836,0.0,1.27361381054,0.0,-0.0156837180257,0.0,0.637320160866,0.0
1583762873885989881,2,37,1.27370893955,0.0,-0.00444720452651,0.0,0.663676798344,0.0,1.23688340187,0.0,-0.270963191986,0.0,0.647849798203,0.0,0.637388825417,0.0,1.27361404896,0.0,-0.0156835112721,0.0,0.637315154076,0.0
1583762881586155409,3,1,1.27367806435,0.0,-0.0042557711713,0.0,-0.642956197262,0.0,1.22821676731,0.0,0.542354345322,0.0,-0.628012597561,0.0,-0.627987325191,0.0,1.2735837698,0.0,-0.0154890865088,0.0,-0.628043711185,0.0
1583762881786028440,3,2,1.27367806435,0.0,-0.0042556966655,0.0,-0.642969846725,0.0,1.22761631012,0.0,0.539345741272,0.0,-0.628251671791,0.0,-0.628004252911,0.0,1.27358365059,0.0,-0.0154889728874,0.0,-0.628140151501,0.0
1583762882186064924,3,3,1.27367758751,0.0,-0.00425540376455,0.0,-0.642974555492,0.0,1.2269231081,0.0,0.541459143162,0.0,-0.627425134182,0.0,-0.628035962582,0.0,1.27358317375,0.0,-0.0154886767268,0.0,-0.628105700016,0.0
1583762882386225885,3,4,1.27367758751,0.0,-0.0042553874664,0.0,-0.642974734306,0.0,1.22739255428,0.0,0.541439116001,0.0,-0.628283500671,0.0,-0.628043413162,0.0,1.27358317375,0.0,-0.0154886506498,0.0,-0.628096044064,0.0
1583762882585997766,3,5,1.27367758751,0.0,-0.00425538513809,0.0,-0.642974734306,0.0,1.22677111626,0.0,0.547143042088,0.0,-0.628843307495,0.0,-0.628054559231,0.0,1.27358317375,0.0,-0.0154886404052,0.0,-0.627972304821,0.0
1583762882785906654,3,6,1.27367794514,0.0,-0.00425563473254,0.0,-0.64297670126,0.0,1.22702181339,0.0,0.542377769947,0.0,-0.628932893276,0.0,-0.628178656101,0.0,1.27358341217,0.0,-0.0154888210818,0.0,-0.628076910973,0.0
1583762882988279435,3,7,1.27367794514,0.0,-0.00425567477942,0.0,-0.642976999283,0.0,1.22773766518,0.0,0.540893018246,0.0,-0.629620492458,0.0,-0.628181874752,0.0,1.27358353138,0.0,-0.0154889253899,0.0,-0.628188610077,0.0
