%time,field.data
1583762876134096011,479
1583762876243627240,211
1583762876334572196,318
1583762876435628112,415
1583762876540623448,372
1583762876635233077,243
1583762876734077574,426
1583762876841425166,125
1583762876936617140,297
1583762877040763992,383
1583762877142937199,243
1583762877238887319,318
1583762877334790063,372
1583762877435788632,351
1583762877534201730,254
1583762877635193939,372
1583762877741530252,426
1583762877836545585,329
1583762877935562000,254
1583762878040303597,265
1583762878150971082,297
1583762878237387232,286
1583762878343331668,318
1583762878438421220,254
1583762878545050052,275
1583762878641434034,211
1583762878742752072,254
1583762878842226968,275
1583762878945880155,286
1583762879035600876,211
1583762879136319560,286
1583762879243865152,232
1583762879336229388,243
1583762879436719787,200
1583762879586863962,103
1583762879802469931,60
1583762879818875620,125
1583762879843585321,71
1583762879936972496,114
1583762880040567981,146
1583762880143825684,60
1583762880242920989,114
1583762880334641234,50
1583762880451450466,17
1583762880539897399,-58
1583762880635328670,-15
1583762880735533454,103
1583762880835030915,7
1583762880934511795,93
1583762881036784353,-15
1583762881135063676,82
1583762881237434941,-15
1583762881340268163,17
1583762881442868083,28
1583762881534645634,-4
1583762881636583901,7
1583762881737298990,7
1583762881834751764,7
1583762881937624638,82
1583762882038080727,-4
1583762882135804476,28
1583762882236923393,28
1583762882339717062,28
1583762882436280741,-15
1583762882552983209,-15
1583762882634853184,28
1583762882735302114,82
1583762882837534119,7
1583762882941684657,28
1583762883041880389,71
1583762883136282248,71
1583762883235255489,71
1583762883335240652,71
1583762883435997468,7
1583762883537837580,17
1583762883639576377,-4
1583762883743752511,-4
1583762883838985863,7
1583762883938018006,28
1583762884038017702,7
1583762884140292771,28
1583762884237614340,39
1583762884337397497,-4
1583762884438399465,7
1583762884538176595,7
1583762884638133584,28
1583762884791218579,28
1583762884838333779,7
1583762884938382624,-15
1583762885035597294,-4
1583762885139647379,7
1583762885236114285,-4
1583762885337955477,28
1583762885436966807,-4
1583762885535165639,28
1583762885637838349,-4
1583762885967729319,71
1583762885967740289,28
1583762885967770900,-4
1583762886035780472,7
1583762886169721644,-4
1583762886234984583,28
1583762886336155865,28
1583762886437018944,82
1583762886538139294,-4
1583762886636042850,39
1583762886735592749,7
1583762886836750550,-4
1583762886938159724,-15
1583762887037387718,82
1583762887137253573,7
1583762887239691358,17
1583762887333877547,-4
1583762887443097990,-4
1583762887537294514,-4
1583762887636407661,39
1583762887743610528,28
1583762887836178970,17
1583762887937306880,17
1583762888036412768,7
1583762888136187875,7
1583762888235188492,7
1583762888338340746,39
1583762888436739151,17
1583762888536060776,-4
1583762888638225789,28
1583762888736090892,7
1583762888834205931,82
1583762888935369448,7
1583762889038518619,-4
1583762889138193274,-4
1583762889234134379,-4
1583762889335052366,71
1583762889436137937,82
1583762889535189323,28
1583762889633977884,-256
1583762889734714274,-223
1583762889835168688,-148
1583762889937754664,-223
1583762890040713001,-943
1583762890134460652,-73
1583762890234955419,-664
1583762890336261053,-52
1583762890434941949,-116
1583762890536107263,-245
1583762890636038250,-514
1583762890738644844,-299
1583762890837667864,-223
1583762890940964901,-266
1583762891034996351,-148
1583762891133795840,-223
1583762891241190130,-191
1583762891336112159,-84
1583762891438258566,-299
1583762891545862872,-170
1583762891636107775,-191
1583762891733770963,-159
1583762891834965743,-105
1583762891934126129,-84
1583762892034200538,-116
1583762892133860827,-62
1583762892235697161,-170
1583762892339517896,-73
1583762892434990941,-62
1583762892535031815,-9
1583762892636152725,271
1583762892735019759,-52
1583762892834034778,13
1583762892936366343,-30
1583762893034345940,-52
1583762893135288342,13
1583762893234114200,-9
1583762893334176064,-19
1583762893434995635,2
1583762893538395889,13
1583762893635859420,13
1583762893735994401,13
1583762893837257079,13
1583762894030037727,13
1583762894036178850,2
1583762894135112622,13
1583762894236354674,13
1583762894337426990,-9
1583762894437648420,-62
1583762894534137857,13
1583762894635391868,13
1583762894734509453,13
1583762894837656789,24
1583762894934028907,13
1583762895034181175,13
1583762895136260217,-62
1583762895235199249,-19
1583762895334997309,24
1583762895434952743,13
1583762895536084222,13
1583762895635898868,-181
1583762895738346632,-524
1583762895836113181,-352
1583762895934998995,-223
1583762896036212332,-191
1583762896134954110,-546
1583762896236568852,-309
1583762896334937627,-600
1583762896436164538,-481
1583762896535058203,-761
1583762896635257728,-374
1583762896735973655,-234
1583762896835354487,-202
1583762896936125923,-460
1583762897035079471,-406
1583762897136167511,-417
1583762897235046902,-234
1583762897336103954,-277
1583762897437219452,-266
1583762897537995935,-395
1583762897635171607,-460
1583762897735004683,-417
1583762897845537582,-320
1583762897942399699,-471
1583762898054513668,-449
1583762898145527796,-374
1583762898235795254,-428
1583762898354861608,-438
1583762898445841086,-428
1583762898577963369,-460
1583762898639887539,-299
1583762898744577728,2
1583762898835775644,45
1583762898938989464,88
1583762899034191117,77
1583762899134116588,153
1583762899235436797,163
1583762899405292649,136
1583762899575963236,24
1583762899583616733,-9
1583762899757620059,-9
1583762899763896012,13
1583762899996224125,-9
1583762900004743882,-30
1583762900035274363,-73
1583762900230814137,-30
1583762900247330081,-19
1583762900458006114,-19
1583762900466014571,-19
1583762900684831730,2
1583762900701152454,13
1583762900921151556,-19
1583762900943173617,2
1583762900943182384,-19
1583762901153103843,-19
1583762901165689978,-9
1583762901385467130,2
1583762901394681886,-19
1583762901612638532,-9
1583762901618066543,2
1583762901634078208,2
1583762901844892149,-19
1583762901851152373,13
1583762902083162732,-30
1583762902092238022,-41
1583762902312792692,2
1583762902318600977,-9
1583762902337074098,-52
1583762902800129211,13
1583762902801155669,-30
1583762902801179734,13
1583762902801184817,-19
1583762903017744626,-19
1583762903025866331,2
1583762903036697978,-19
1583762903566686591,-30
1583762903566699737,2
1583762903566714283,13
1583762903566726474,-9
1583762903736943542,-30
1583762903736953645,2
1583762903742254003,13
1583762903965053526,-19
1583762903974526755,-30
1583762904194963469,2
1583762904209195155,2
1583762904237479562,13
1583762904428450914,-19
1583762904438103683,-30
1583762904535799808,13
1583762904636379361,-9
1583762904734711498,-19
1583762904834633479,-19
1583762904935535946,-30
1583762905035797862,2
1583762905134680828,-19
1583762905234439656,2
1583762905334652645,-19
1583762905437078701,-41
1583762905534498905,2
1583762905634808207,-19
1583762905735104306,-52
1583762905835436999,-52
1583762905934463128,-52
1583762906035737780,13
1583762906136692216,-9
1583762906234470523,13
1583762906334256685,2
1583762906435657517,-41
1583762906535416731,13
1583762906634569147,-52
1583762906734580193,-19
1583762906834769954,-19
1583762906934643033,-19
1583762907038313119,-30
1583762907134965138,-19
1583762907234550106,-19
1583762907335368715,2
1583762907441239765,2
1583762907534487374,13
1583762907638542529,-30
1583762907734623939,-30
1583762907835788128,-95
1583762907937949068,-750
1583762908034686066,-320
1583762908134766761,-890
1583762908234582099,-546
1583762908334954424,-492
1583762908439203755,-417
1583762908534426275,-589
1583762908635661361,-546
1583762908734507714,-686
1583762908835616509,-309
1583762908935531188,-352
1583762909035631053,-213
1583762909135595280,-213
1583762909234864186,-277
1583762909334667353,-266
1583762909436995999,-127
1583762909535520137,-428
1583762909634582137,-395
1583762909734776471,-148
1583762909841882518,-417
1583762909934355383,-159
1583762910037059769,-170
1583762910138093144,-138
1583762910234577875,-148
1583762910336790393,-256
1583762910437065839,-299
1583762910538199416,-223
1583762910633362616,-374
1583762910743687790,-320
1583762910835020672,-277
1583762910935468875,34
1583762911035900904,56
1583762911134677429,88
1583762911238376502,120
1583762911337839285,292
1583762911436990407,45
1583762911534740309,222
1583762911641198549,-19
1583762911736547253,24
1583762911833988524,-41
1583762911935808452,-9
1583762912037338356,-19
1583762912133562778,-41
1583762912235012677,13
1583762912336868061,-19
1583762912434757070,-30
1583762912536746990,-62
1583762912635853955,2
1583762912733485298,2
1583762912842976110,-19
1583762912934888246,2
1583762913034898234,-62
1583762913133694699,-62
1583762913234803305,-19
1583762913336840738,2
1583762913433856054,-19
1583762913539873654,-9
1583762913634946054,-62
1583762913741456676,-19
1583762913836474704,-19
1583762913933603749,-19
1583762914040688711,-19
1583762914136869555,-19
1583762914238017446,-19
1583762914333750294,-62
1583762914434105890,13
1583762914534708585,2
1583762914641354616,-30
1583762914734825957,-19
1583762914838032952,-9
1583762914943560295,2
1583762915038319491,-30
1583762915136820929,-62
1583762915235973328,2
1583762915334146701,-19
1583762915452274892,-19
1583762915540962403,13
1583762915634733764,-9
1583762915734850664,13
1583762915834053229,-52
1583762915955060827,13
1583762916036696962,-19
1583762916136161693,-9
1583762916240019324,-19
