%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1583762851050062574,11,1583762846992629114,odom,0.00303773381775,-3.71182122044e-06,0.0,0.00413816705907,-0.0187404664849,-0.986246755518,0.165279572937,9.80100594461e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.80100594461e-06,0.0,0.0,0.0,0.0,0.0,0.0,216000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8324071435e-10
1583762851050195427,12,1583762847092629114,odom,0.0068974104534,-1.13678986126e-05,0.0,0.00419946698406,-0.0183744103867,-0.985220102373,0.171293169389,9.99984331429e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99984331429e-06,0.0,0.0,0.0,0.0,0.0,0.0,217000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.88991648012e-10
1583762851050387848,13,1583762847193629114,odom,0.0126578155618,-2.66292215496e-05,0.0,0.00432193530717,-0.0178253319069,-0.983192065707,0.182574264155,1.02010089904e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.02010089904e-05,0.0,0.0,0.0,0.0,0.0,0.0,218000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.94800380276e-10
1583762851050575702,14,1583762847241850218,odom,0.0158522796311,-3.72800612404e-05,0.0,0.00431362693277,-0.0177500819137,-0.983147059192,0.182816465345,2.32539605349e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.32539605349e-06,0.0,0.0,0.0,0.0,0.0,0.0,219000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.71985017387e-11
1583762851050618098,15,1583762847393629114,odom,0.029760159967,-8.57283962314e-05,0.0,0.00438376243719,-0.0167270079769,-0.98150512409,0.191435867552,2.3036962375e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3036962375e-05,0.0,0.0,0.0,0.0,0.0,0.0,220000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.65745241606e-10
1583762851050643926,16,1583762847493629114,odom,0.0411655716291,-0.000143615460201,0.0,0.00426182405694,-0.0161767505731,-0.982375067843,0.186920373636,9.99984331429e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99984331429e-06,0.0,0.0,0.0,0.0,0.0,0.0,221000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.88991648108e-10
1583762851050704561,17,1583762847541851012,odom,0.0471103413338,-0.000177670112748,0.0,0.00429590534164,-0.0160917354609,-0.982010387199,0.188826903359,2.32539605349e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.32539605349e-06,0.0,0.0,0.0,0.0,0.0,0.0,222000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7200714747e-11
1583762851050833945,18,1583762847693629114,odom,0.0697341073006,-0.000313256424637,0.0,0.00475082198345,-0.0151396565935,-0.977683606841,0.210082757301,2.30364967138e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.30364967138e-05,0.0,0.0,0.0,0.0,0.0,0.0,223000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.65738276206e-10
1583762851050951748,19,1583762847792629114,odom,0.0867223231967,-0.000448842482611,0.0,0.00462905494759,-0.0147124086881,-0.9811651576,0.193170736686,9.80112235993e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.80112235993e-06,0.0,0.0,0.0,0.0,0.0,0.0,224000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8324071435e-10
1583762851051151885,20,1583762847841861483,odom,0.0956329946813,-0.000528843226566,0.0,0.00464784333768,-0.0147030265936,-0.981253301766,0.192722489018,2.42399983108e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.42399983108e-06,0.0,0.0,0.0,0.0,0.0,0.0,225000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00465516503e-11
1583762851051214231,21,1583762847993629114,odom,0.125338061263,-0.000793655708984,0.0,0.00505636594321,-0.0145905817628,-0.978178067299,0.207768305225,2.30334699154e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.30334699154e-05,0.0,0.0,0.0,0.0,0.0,0.0,226000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.65646422246e-10
1583762851051503427,22,1583762848092629114,odom,0.145145137487,-0.000989551505339,0.0,0.00487282843645,-0.0152006978447,-0.981058284365,0.193712783986,9.80088952929e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.80088952929e-06,0.0,0.0,0.0,0.0,0.0,0.0,227000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8324071435e-10
1583762851051552693,23,1583762848141885052,odom,0.155056341847,-0.00108261723727,0.0,0.00484546024052,-0.0152462281427,-0.981709916583,0.190382876546,2.42609530687e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.42609530687e-06,0.0,0.0,0.0,0.0,0.0,0.0,228000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01136344464e-11
1583762851051714309,24,1583762848293629114,odom,0.185738909782,-0.00137565870471,0.0,0.00438389892758,-0.0161156743205,-0.989936131338,0.141514860954,2.30262521654e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.30262521654e-05,0.0,0.0,0.0,0.0,0.0,0.0,229000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.65439693064e-10
1583762851051775249,25,1583762848392629114,odom,0.205770675022,-0.00157677759932,0.0,0.00420052629552,-0.0168487777974,-0.992963278136,0.118422667908,9.80088952929e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.80088952929e-06,0.0,0.0,0.0,0.0,0.0,0.0,230000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8324071435e-10
1583762851051840326,26,1583762848493629114,odom,0.226218832766,-0.00179056594594,0.0,0.0038948669678,-0.017519799706,-0.995387276321,0.095938366354,1.02010089904e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.02010089904e-05,0.0,0.0,0.0,0.0,0.0,0.0,231000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.94800380276e-10
1583762851052153117,27,1583762848541867130,odom,0.235986779559,-0.00189279014865,0.0,0.0039780353021,-0.0175475664801,-0.995020453243,0.0996709467628,2.32690945268e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.32690945268e-06,0.0,0.0,0.0,0.0,0.0,0.0,232000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.72456454259e-11
1583762851052225448,28,1583762848693629114,odom,0.266721476497,-0.0022165529832,0.0,0.00432134838684,-0.0185572874973,-0.993913600214,0.110162404248,2.30318401009e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.30318401009e-05,0.0,0.0,0.0,0.0,0.0,0.0,233000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.6559688823e-10
1583762851052286123,29,1583762848793629114,odom,0.286971702053,-0.00243685789419,0.0,0.00438211005957,-0.0189233864968,-0.994133463076,0.108160332809,9.99995972961e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99995972961e-06,0.0,0.0,0.0,0.0,0.0,0.0,234000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.88991648108e-10
1583762851052458732,30,1583762848892629114,odom,0.307006220425,-0.00266016643913,0.0,0.00450404466221,-0.0194737435513,-0.993717553028,0.111917044295,9.80088952929e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.80088952929e-06,0.0,0.0,0.0,0.0,0.0,0.0,235000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8324071435e-10
1583762851052556578,31,1583762848999294006,odom,0.328605441666,-0.00290240584828,0.0,0.00468683211158,-0.0199009327491,-0.99304878442,0.117703490863,1.13773858175e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.13773858175e-05,0.0,0.0,0.0,0.0,0.0,0.0,236000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.28797334203e-10
1583762851052781752,32,1583762849041857065,odom,0.337234618123,-0.00299958631513,0.0,0.00469202535027,-0.0199296050953,-0.993019934562,0.117946638627,1.81153882295e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.81153882295e-06,0.0,0.0,0.0,0.0,0.0,0.0,237000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23541313525e-11
1583762851052941447,33,1583762849199294006,odom,0.36914326224,-0.00335357913134,0.0,0.00486901825526,-0.0211212250757,-0.992943552983,0.118587944538,2.47864518315e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.47864518315e-05,0.0,0.0,0.0,0.0,0.0,0.0,238000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.16305981123e-10
1583762851055795694,34,1583762849298294006,odom,0.389159820411,-0.00358281044205,0.0,0.00523484250801,-0.021609469179,-0.991228793525,0.1321570236,9.80088952929e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.80088952929e-06,0.0,0.0,0.0,0.0,0.0,0.0,239000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8324071435e-10
1583762851055840417,35,1583762849341868478,odom,0.397973206375,-0.00368501177212,0.0,0.00520621346965,-0.0216560060242,-0.991439254945,0.130568770208,1.89885031432e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.89885031432e-06,0.0,0.0,0.0,0.0,0.0,0.0,240000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48718444343e-11
1583762851055867896,36,1583762849499294006,odom,0.429892265658,-0.00405515184159,0.0,0.00492928935965,-0.0225257587525,-0.993233154988,0.11613741788,2.47829593718e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.47829593718e-05,0.0,0.0,0.0,0.0,0.0,0.0,241000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.1620213113e-10
1583762851055923660,37,1583762849598294006,odom,0.449946003867,-0.00428088623447,0.0,0.004379507268,-0.0231354811132,-0.996421175592,0.0845271603227,9.80100594461e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.80100594461e-06,0.0,0.0,0.0,0.0,0.0,0.0,242000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8324071435e-10
1583762851055934388,38,1583762849641858362,odom,0.458775819585,-0.00438280295906,0.0,0.00434738587711,-0.0231675435222,-0.996559562379,0.082879663551,1.89780257642e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.89780257642e-06,0.0,0.0,0.0,0.0,0.0,0.0,243000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48463698835e-11
1583762851055975973,39,1583762849798294006,odom,0.490462662221,-0.00474647714826,0.0,0.00376829536379,-0.024294141103,-0.998673886055,0.0514827088717,2.44721304625e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.44721304625e-05,0.0,0.0,0.0,0.0,0.0,0.0,244000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.07223560879e-10
1583762851056003712,40,1583762849898294006,odom,0.510678169626,-0.00498586654737,0.0,0.00382904921925,-0.0246601165807,-0.998874267083,0.047436257849,9.99995972961e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99995972961e-06,0.0,0.0,0.0,0.0,0.0,0.0,245000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.88991648108e-10
1583762851056025128,41,1583762849999294006,odom,0.531143370696,-0.00524122815048,0.0,0.00358481852104,-0.0250884726509,-0.999381552497,0.0351640800905,1.02010089904e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.02010089904e-05,0.0,0.0,0.0,0.0,0.0,0.0,246000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.94800380276e-10
1583762851056129412,42,1583762850099294006,odom,0.551406797757,-0.00549659708619,0.0,0.00346251715206,-0.0253933639851,-0.999657516186,0.0261696452723,9.99984331429e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99984331429e-06,0.0,0.0,0.0,0.0,0.0,0.0,247000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.88991648108e-10
1583762851056183244,43,1583762850198294006,odom,0.571437753398,-0.00575775950093,0.0,0.00388976353073,-0.0253935928197,-0.999088243987,0.042692865053,9.80100594461e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.80100594461e-06,0.0,0.0,0.0,0.0,0.0,0.0,248000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8324071435e-10
1583762851056282464,44,1583762850299294006,odom,0.591902995122,-0.00602576221523,0.0,0.00395084607064,-0.0253326391912,-0.998917881734,0.0465087685527,1.02010089904e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.02010089904e-05,0.0,0.0,0.0,0.0,0.0,0.0,249000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.65661287308e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.94800380276e-10
1583762851056402162,45,1583762850399294006,odom,0.612166662138,-0.00628900438419,0.0,0.00425615664529,-0.0251497852086,-0.998428469306,0.0560409821386,9.99984331429e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99984331429e-06,0.0,0.0,0.0,0.0,0.0,0.0,250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.88991648108e-10
1583762851056445955,46,1583762850441856901,odom,0.620782839058,-0.00640386144839,0.0,0.00427066471586,-0.0251353015733,-0.998412833077,0.0563188667151,1.81165523827e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.81165523827e-06,0.0,0.0,0.0,0.0,0.0,0.0,251000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23537279127e-11
1583762851056457781,47,1583762850541880412,odom,0.641031869902,-0.006675722887,0.0,0.00451871883741,-0.0248802723926,-0.99811259629,0.0614104643161,1.00046163425e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00046163425e-05,0.0,0.0,0.0,0.0,0.0,0.0,252000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.89127553794e-10
1583762851056614655,48,1583762850698294006,odom,0.672681157246,-0.00712016865085,0.0,0.00486680366393,-0.024355533687,-0.997493457571,0.0707587599033,2.44652619585e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.44652619585e-05,0.0,0.0,0.0,0.0,0.0,0.0,253000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.07024205058e-10
1583762851056684627,49,1583762850741850846,odom,0.681481292441,-0.00725090329936,0.0,0.00488851424095,-0.024351928078,-0.997437261233,0.0715465575919,1.89710408449e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.89710408449e-06,0.0,0.0,0.0,0.0,0.0,0.0,254000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48274465898e-11
1583762851076358942,50,1583762850841870385,odom,0.701785922535,-0.00754739517609,0.0,0.00524737266448,-0.02426610472,-0.996421439188,0.0845240529518,1.00040342659e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00040342659e-05,0.0,0.0,0.0,0.0,0.0,0.0,255000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.32830643654e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.89104591338e-10
1583762851176392391,51,1583762850998294006,odom,0.733440510302,-0.00802358567292,0.0,0.00572162197213,-0.023867954662,-0.994569232911,0.104077091368,2.44682887569e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.44682887569e-05,0.0,0.0,0.0,0.0,0.0,0.0,256000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.98491930962e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.07114856499e-10
1583762851276951510,52,1583762851041867072,odom,0.742256851121,-0.00815880914756,0.0,0.00573253350244,-0.0238570600857,-0.994551595191,0.104245501119,1.89861748368e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.89861748368e-06,0.0,0.0,0.0,0.0,0.0,0.0,257000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48683034411e-11
1583762851376408970,53,1583762851041867072,odom,0.69953893018,-0.00815880914756,0.0,0.00573253350244,-0.0238570600857,0.727325411204,0.686292755474,1.89861748368e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.89861748368e-06,0.0,0.0,0.0,0.0,0.0,0.0,257000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48683034411e-11
