%time,field.x,field.y,field.z
1583762851052041077,-0.0336520054939,-0.00859037634595,-0.00986695924403
1583762851052070652,-0.0349975905205,-0.00798664828286,-0.00987174373841
1583762851052140419,-0.0349975905205,-0.00798664828286,-0.00987174373841
1583762851052268049,-0.0370666747484,-0.00885783361034,-0.0102135986055
1583762851052325624,-0.0377972356563,-0.00898816306357,-0.0104520768999
1583762851052431190,-0.0388967750261,-0.00923846442789,-0.0104429134159
1583762851052496057,-0.0397486681917,-0.00961140700148,-0.0105536601986
1583762851052596285,-0.0410911806903,-0.00985743366697,-0.0102979570213
1583762851052720131,-0.0421871179514,-0.00999272978225,-0.0106559883518
1583762851052927539,-0.0431589864085,-0.0107326752871,-0.0107572561233
1583762851055548686,-0.0447540027494,-0.00976264166954,-0.0106489702026
1583762851055574982,-0.0449974510231,-0.010124547241,-0.0103954293269
1583762851055606817,-0.046221781192,-0.00904087503248,-0.0107805895929
1583762851055635796,-0.0473254517777,-0.00795126197367,-0.0109234909425
1583762851056726992,-0.0485459683652,-0.00783873920362,-0.0110434713259
1583762851056736999,-0.0492749849989,-0.00797976099107,-0.0116476542548
1583762851056748119,-0.0501345754529,-0.00750008267431,-0.0117790831711
1583762851056757877,-0.0507447787101,-0.00726884002573,-0.012148993248
1583762851056798762,-0.0507391630193,-0.00812614439188,-0.012249370415
1583762851056864413,-0.0506169162742,-0.00824435366726,-0.012124763864
1583762851056874909,-0.0506169162742,-0.00824435366726,-0.012124763864
1583762851056902136,-0.0497514167723,-0.00936181878955,-0.0130774101836
1583762851056912180,-0.048890249314,-0.009965872819,-0.0130658616274
1583762851056934118,-0.0486422228411,-0.0101011578799,-0.0136743173398
1583762851057068289,-0.0486422228411,-0.0101011578799,-0.0136743173398
1583762851057187891,-0.0475321755723,-0.0113285536468,-0.0142612568404
1583762851063581135,-0.0475321755723,-0.0113285536468,-0.0142612568404
1583762851147872129,-0.0476515413422,-0.0118146170275,-0.0141268958171
1583762851248313012,-0.0471562724834,-0.0121945595511,-0.0148534687593
1583762851348123029,-0.0471562724834,-0.0121945595511,-0.0148534687593
1583762851447507490,-0.0469080776128,-0.0124454106687,-0.0152153991164
1583762851548628501,-0.0467835511384,-0.012572227213,-0.0154574073865
1583762851648300622,-0.0470299983194,-0.011972530045,-0.0158362615418
1583762851748708687,-0.0466631335309,-0.0119725242607,-0.0159605585571
1583762851847591972,-0.0466616262703,-0.0119782076889,-0.016204633591
1583762851949247741,-0.0464165790092,-0.0120982934352,-0.0162033144308
1583762852048191834,-0.0464165790092,-0.0120982934352,-0.0162033144308
1583762852148407380,-0.0456862887421,-0.0118483997722,-0.0162134440153
1583762852247574459,-0.0458083286191,-0.011849372504,-0.0162126983555
1583762852348686464,-0.0459354566545,-0.0114758596192,-0.0158542271668
1583762852447802053,-0.0459354566545,-0.0114758596192,-0.0158542271668
1583762852548237110,-0.0463088346983,-0.0103860777494,-0.0161215209921
1583762852647344862,-0.0458210394872,-0.0104986509318,-0.0158772769901
1583762852748490455,-0.0458210394872,-0.0104986509318,-0.0158772769901
1583762852847573469,-0.0447273086557,-0.00952739925721,-0.0165152425133
1583762852948236202,-0.0447273086557,-0.00952739925721,-0.0165152425133
1583762853047871966,-0.0444939128295,-0.00853556325469,-0.0159279280512
1583762853149172941,-0.0451139623674,-0.00790269235391,-0.0147185564117
1583762853247539861,-0.0464622241589,-0.00729378488454,-0.0143610718476
1583762853349349703,-0.0464622241589,-0.00729378488454,-0.0143610718476
1583762853447205132,-0.0481792660155,-0.00631792005695,-0.0138899144587
1583762853548856498,-0.049650732973,-0.0059255700188,-0.0124297798341
1583762853647932326,-0.0513700842922,-0.00528869856181,-0.0109764833849
1583762853748399025,-0.0544245482078,-0.00561817084286,-0.00900564202205
1583762853848058526,-0.0544245482078,-0.00561817084286,-0.00900564202205
1583762853948324501,-0.0555267887874,-0.0059691408823,-0.00826063473451
1583762854047687628,-0.0555267887874,-0.0059691408823,-0.00826063473451
1583762854148289854,-0.0546698750333,-0.00572459788032,-0.0083914796828
1583762854247431939,-0.0546698750333,-0.00572459788032,-0.0083914796828
1583762854347830709,-0.0539377322936,-0.00572158253241,-0.00839365818653
1583762854447222700,-0.0532065818577,-0.00547451466228,-0.00840232578346
1583762854548578698,-0.0525964404236,-0.00547199529311,-0.00840406334148
1583762854647386964,-0.0512539203822,-0.00535067032249,-0.00865507415317
1583762854747991370,-0.0512539203822,-0.00535067032249,-0.00865507415317
1583762854847598123,-0.0502747625233,-0.00522721110501,-0.00878236784583
1583762854947746335,-0.0497866442288,-0.00522509945485,-0.00878369697329
1583762855047511968,-0.0492988480011,-0.00521997993255,-0.00866299327314
1583762855147669764,-0.048811443603,-0.00497681040452,-0.00879230720421
1583762855247648892,-0.048811443603,-0.00497681040452,-0.00879230720421
1583762855347974950,-0.0482007441459,-0.00509619851126,-0.00879094989606
1583762855447551612,-0.0482007441459,-0.00509619851126,-0.00879094989606
1583762855547779964,-0.0477126012292,-0.00509408257218,-0.00879224493918
1583762855648260859,-0.0474676675328,-0.00521795542079,-0.00891203363136
1583762855747778078,-0.0471010183702,-0.00533838302368,-0.00891015407234
1583762855847790329,-0.0468567509786,-0.00545648990861,-0.00878593382073
1583762855947363373,-0.0466123266574,-0.00545827649404,-0.00890866442027
1583762856047787139,-0.046368246639,-0.00545720473299,-0.00890935576257
1583762856147253487,-0.0463677108793,-0.00557924325159,-0.00890652737331
1583762856247971130,-0.0461227333525,-0.00570302451202,-0.00902646100446
1583762856347837060,-0.0461225587242,-0.00582225076871,-0.00890160651918
1583762856447632176,-0.0459999825093,-0.00594375519681,-0.00889916842641
1583762856548997973,-0.0457564336499,-0.00582064561696,-0.00890270965046
1583762856647813026,-0.0453870019621,-0.00594070634773,-0.0089005086534
1583762856748018577,-0.045142012547,-0.0060644241217,-0.00902054130835
1583762856847677897,-0.045142012547,-0.0060644241217,-0.00902054130835
1583762856947782910,-0.0452645910475,-0.00594293223402,-0.00902291956792
1583762857048037409,-0.0453877122708,-0.00569940680141,-0.00902808105521
1583762857148080254,-0.0453877122708,-0.00569940680141,-0.00902808105521
1583762857247563730,-0.045265316062,-0.00570162465817,-0.00915047726397
1583762857347766437,-0.0452642157894,-0.00594569295346,-0.00914495563213
1583762857447753102,-0.0452632831219,-0.00607048741053,-0.00926423096656
1583762857548147938,-0.0453853189661,-0.00607104428046,-0.00926384772746
1583762857647560318,-0.0453847622789,-0.00619307768583,-0.00926107968817
1583762857748618147,-0.045509017085,-0.00631606543427,-0.009258469689
1583762857847850584,-0.0453832441463,-0.00643991262157,-0.00937757959052
1583762857947982425,-0.0455080551676,-0.00644088189237,-0.00937773688771
1583762858048347489,-0.0455074920346,-0.00656292220059,-0.00937496131935
1583762858148578756,-0.0453850353509,-0.0065651272285,-0.00949741800303
1583762858248112619,-0.045506508128,-0.00668773784162,-0.00949422875095
1583762858348572268,-0.045506508128,-0.00668773784162,-0.00949422875095
1583762858448249280,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762858548562736,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762858648181979,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762858748100253,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762858847850016,-0.0453850353509,-0.0065651272285,-0.00949741800303
1583762858948249925,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762859048626387,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762859147858286,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762859247692374,-0.0453850353509,-0.0065651272285,-0.00949741800303
1583762859348517451,-0.0453850353509,-0.0065651272285,-0.00949741800303
1583762859448079095,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762859548201621,-0.0453844650605,-0.00668716775927,-0.00949464999807
1583762859647888076,-0.0453850353509,-0.0065651272285,-0.00949741800303
1583762859747884706,-0.0452606450517,-0.00656138286373,-0.00937522514925
1583762859848064430,-0.0453825389034,-0.00668121133364,-0.00925000818817
1583762859948209901,-0.0453825389034,-0.00668121133364,-0.00925000818817
1583762860047624611,-0.0452600822197,-0.00668341635982,-0.00937246487185
1583762860148117494,-0.0452606450517,-0.00656138286373,-0.00937522514925
1583762860249250139,-0.0452616139218,-0.00643658897483,-0.00925594936606
1583762860347941286,-0.0452627263859,-0.00619252115344,-0.00926147036975
1583762860447620449,-0.0453858759909,-0.00594901083299,-0.00926661583364
1583762860548368851,-0.045264397604,-0.00582641979931,-0.00926975236097
1583762860648013618,-0.0452649553522,-0.0057043854673,-0.00927251316921
1583762860747899657,-0.0451434774401,-0.00558179329663,-0.00927562743613
1583762860848182464,-0.0452660718546,-0.00546031761712,-0.00927803496596
1583762860948330035,-0.0451434774401,-0.00558179329663,-0.00927562743613
1583762861047472418,-0.045265725693,-0.00546307851959,-0.00940007071471
1583762861148235339,-0.0453892252322,-0.00521680884956,-0.00928322588957
1583762861247165960,-0.0453897846205,-0.00509477513289,-0.00928599446575
1583762861348020677,-0.0453903443486,-0.00497274091587,-0.00928876311989
1583762861447423125,-0.0452679925106,-0.00497494218854,-0.00941111495786
1583762861548083076,-0.0452679925106,-0.00497494218854,-0.00941111495786
1583762861648029095,-0.0453900278889,-0.00497550953882,-0.00941079836346
1583762861748200541,-0.0453894607184,-0.00509754368626,-0.00940802974996
1583762861847623324,-0.0453888938877,-0.00521957733338,-0.00940526121532
1583762861948015214,-0.0453883273947,-0.0053416109448,-0.00940249274891
1583762862047898840,-0.0453871954216,-0.00558567805686,-0.00939695602056
1583762862148090205,-0.0453866299415,-0.0057077115557,-0.00939418775849
1583762862247957187,-0.0452705032521,-0.00601802771419,-0.00694553429019
1583762862347255117,-0.0455607395967,-0.00616237985315,0.00819897029611
1583762862447796852,-0.0453942594133,-0.00720175747901,0.0270271788854
1583762862549060344,-0.0456243245464,-0.00832455015813,0.0473262436569
1583762862647619815,-0.0457469169378,-0.0089426807121,0.0683516932197
1583762862748899796,-0.0456177841779,-0.00895467934997,0.0896148204379
1583762862848141454,-0.045362351598,-0.00886032951995,0.110635860245
1583762862948876027,-0.0452126861843,-0.00838514200931,0.132278159225
1583762863047694289,-0.0451896971208,-0.00802337817971,0.154062234052
1583762863149027741,-0.0449175781799,-0.00769499729499,0.175368383567
1583762863248476215,-0.0448751579848,-0.00722469526028,0.196814428141
1583762863349013010,-0.0444806828829,-0.00690880996822,0.218663445715
1583762863447712108,-0.0444307699565,-0.00644482399857,0.240160017801
1583762863548120659,-0.0441634028321,-0.00626681030414,0.261191102733
1583762863647540611,-0.0439004737245,-0.00608364140995,0.282753498585
1583762863748888863,-0.0433978392979,-0.00594579673714,0.304230163057
1583762863847807340,-0.0433157552347,-0.00612325739143,0.325612566423
1583762863949688678,-0.0427200934463,-0.00615405109388,0.346667893744
1583762864047763507,-0.0425123393721,-0.00623971122972,0.368248472218
1583762864148713845,-0.0420254991457,-0.00614777765081,0.389388910916
1583762864247885414,-0.0419910593296,-0.00586523744386,0.409688741368
1583762864348404641,-0.0415967994849,-0.00567417323261,0.429416962812
1583762864447661213,-0.0412283480603,-0.00560714872135,0.449293084525
1583762864548136385,-0.0410140736627,-0.00561919297615,0.470112907821
1583762864647888355,-0.040712443489,-0.00579371334428,0.490460237764
1583762864749130974,-0.0403924325356,-0.00584522722423,0.511397163647
1583762864847679180,-0.0401078591098,-0.0060184178612,0.5324855686
1583762864948055575,-0.0400697728402,-0.00611487153351,0.554407507526
1583762865047461379,-0.0398027197178,-0.00630343990442,0.575273821872
1583762865147936629,-0.0395069183063,-0.00638537639665,0.595939102856
1583762865247297185,-0.0391766506439,-0.00637904080191,0.615516567197
1583762865348030435,-0.0388715642243,-0.00658708321723,0.630385835405
1583762865448164320,-0.0385828308708,-0.00631912485121,0.636171225263
1583762865548425529,-0.0386260306413,-0.00564823878207,0.63693060874
1583762865647672554,-0.0387048241549,-0.00471519071316,0.637260632082
1583762865748732165,-0.0386691061187,-0.00420821759714,0.637520884511
1583762865848203447,-0.0386321661498,-0.00408718436919,0.637788619257
1583762865948317709,-0.038903547295,-0.00412136763991,0.638060000402
1583762866047396669,-0.0390955117279,-0.00431251435911,0.638180068872
1583762866147462816,-0.0390557274708,-0.004580226086,0.638301142901
1583762866247389527,-0.0391323252387,-0.00481198739606,0.63830585367
1583762866347993590,-0.0392476768696,-0.00516200272792,0.638197069562
1583762866447553732,-0.0392466743283,-0.00554794870371,0.638204641548
1583762866548171631,-0.03920737907,-0.0058180107476,0.638209827435
1583762866647724857,-0.0392835688531,-0.00604738533402,0.638330486422
1583762866748533007,-0.039476448112,-0.00624324783372,0.638219005055
1583762866847618573,-0.0397072227997,-0.00655259810231,0.638225868322
1583762866948394552,-0.039822115231,-0.00690024195261,0.638233167844
1583762867047386531,-0.0398990621067,-0.00713445208977,0.638122170728
1583762867148138020,-0.0398597603757,-0.00740451523938,0.638127413583
1583762867247638313,-0.0398587533315,-0.00779046111927,0.638135102644
1583762867347460192,-0.0398194543767,-0.00806052255271,0.638140327148
1583762867447547396,-0.0399346170379,-0.00841064873283,0.638031843398
1583762867548805177,-0.0398950442469,-0.00867823432028,0.638152955587
1583762867648260498,-0.0397398624195,-0.00898659070246,0.63815840991
1583762867748335739,-0.0398557499943,-0.00894829525675,0.638158167573
1583762867847556675,-0.0397398624195,-0.00898659070246,0.63815840991
1583762867947857787,-0.0398557499943,-0.00894829525675,0.638158167573
1583762868047239482,-0.0399325768578,-0.00918255025724,0.63804724917
1583762868149093098,-0.0399300869351,-0.00918278250474,0.638008959885
1583762868247575081,-0.0401225468922,-0.00937625766121,0.638013725867
1583762868348326388,-0.0401991224673,-0.00960801722377,0.638018744008
1583762868447479233,-0.0402376172768,-0.00972641451546,0.637905372755
1583762868548116610,-0.0401982934956,-0.00999646254009,0.637910610035
1583762868647660840,-0.0403141825952,-0.00995818144191,0.637910417755
1583762868747845556,-0.0403141825952,-0.00995818144191,0.637910417755
1583762868848042965,-0.0401982934956,-0.00999646254009,0.637910610035
1583762868948456929,-0.0401206880189,-0.0101506290759,0.637913315112
1583762869047998512,-0.039888908631,-0.0102271922669,0.637913665531
1583762869148349234,-0.0397730185108,-0.010265474014,0.637913834086
1583762869248275635,-0.039657128107,-0.0103037558611,0.637913998205
1583762869347846559,-0.039657128107,-0.0103037558611,0.637913998205
1583762869447616785,-0.0398113024671,-0.0103813580433,0.63791633778
1583762869548000850,-0.0396954121777,-0.0104196401282,0.63791649592
1583762869647952458,-0.0396954121777,-0.0104196401282,0.63791649592
1583762869748313148,-0.0397336965322,-0.0105355241415,0.637918998071
1583762869847428001,-0.0397719811711,-0.0106514079,0.637921504659
1583762869948083352,-0.0399261560445,-0.0107290086034,0.637923875481
1583762870047785964,-0.0400803306921,-0.0108066086692,0.637926258262
1583762870148052717,-0.0400804714254,-0.0108091382153,0.637810366638
1583762870247699650,-0.0400421924202,-0.0106932510145,0.637807839106
1583762870348116134,-0.0401196504996,-0.0105365605116,0.637921052807
1583762870447263579,-0.040081366203,-0.0104206774697,0.637918528281
1583762870548038897,-0.040081366203,-0.0104206774697,0.637918528281
1583762870647569622,-0.0399270275358,-0.010340564358,0.638032062849
1583762870747634644,-0.0400429128195,-0.0103022764931,0.638031895552
1583762870848009747,-0.0399271924722,-0.0103430760578,0.637916175204
1583762870948129309,-0.0398111419673,-0.0103788523232,0.638032225709
1583762871047619292,-0.0398113024671,-0.0103813580433,0.63791633778
1583762871148600514,-0.0399271924722,-0.0103430760578,0.637916175204
1583762871247512881,-0.0399270275358,-0.010340564358,0.638032062849
1583762871348097918,-0.0398887377158,-0.0102246850005,0.638029553291
1583762871447251949,-0.0397347342539,-0.0101495879636,0.63791133479
1583762871548003888,-0.0398890792623,-0.010229699649,0.637797773335
1583762871647720305,-0.0397347342539,-0.0101495879636,0.63791133479
1583762871748137451,-0.039812341216,-0.00999542215863,0.637908659454
1583762871847945743,-0.0397740582248,-0.0098795376115,0.63790616309
1583762871947924413,-0.0396198849294,-0.00980193361,0.637903863634
1583762872047332758,-0.0395422770058,-0.00995609977993,0.63790653164
1583762872148230675,-0.0394263859749,-0.00999438101645,0.637906709261
1583762872247892852,-0.0394648385969,-0.0101127468498,0.637793294413
