%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1583762888885854244,0.0,0.0,0.0,0.0,0.0,0.0
1583762888986055996,0.0,0.0,0.0,0.0,0.0,0.0
1583762889085903108,0.0,0.0,0.0,0.0,0.0,0.0
1583762889185812258,0.0,0.0,0.0,0.0,0.0,0.0
1583762889285816411,0.0,0.0,0.0,0.0,0.0,0.0
1583762889385747891,0.0,0.0,0.0,0.0,0.0,0.2
1583762889485929631,0.0,0.0,0.0,0.0,0.0,0.2
1583762889585783101,0.0,0.0,0.0,0.0,0.0,0.2
1583762889685951666,0.0,0.0,0.0,0.0,0.0,0.2
1583762889785728653,0.0,0.0,0.0,0.0,0.0,0.2
1583762889885850072,0.0,0.0,0.0,0.0,0.0,0.2
1583762889985806461,0.0,0.0,0.0,0.0,0.0,0.2
1583762890085764659,0.0,0.0,0.0,0.0,0.0,0.2
1583762890185810286,0.0,0.0,0.0,0.0,0.0,0.2
1583762890285805736,0.0,0.0,0.0,0.0,0.0,0.2
1583762890385796951,0.0,0.0,0.0,0.0,0.0,0.2
1583762890485820485,0.0,0.0,0.0,0.0,0.0,0.2
1583762890585811048,0.0,0.0,0.0,0.0,0.0,0.2
1583762890685899107,0.0,0.0,0.0,0.0,0.0,0.2
1583762890785765884,0.0,0.0,0.0,0.0,0.0,0.2
1583762890885933310,0.0,0.0,0.0,0.0,0.0,0.2
1583762890985728008,0.0,0.0,0.0,0.0,0.0,0.2
1583762891085996181,0.0,0.0,0.0,0.0,0.0,0.2
1583762891185715117,0.0,0.0,0.0,0.0,0.0,0.2
1583762891285812208,0.0,0.0,0.0,0.0,0.0,0.2
1583762891385745912,0.0,0.0,0.0,0.0,0.0,0.2
1583762891485789502,0.0,0.0,0.0,0.0,0.0,0.2
1583762891585761911,0.0,0.0,0.0,0.0,0.0,0.2
1583762891685974156,0.0,0.0,0.0,0.0,0.0,0.2
1583762891785816091,0.0,0.0,0.0,0.0,0.0,0.2
1583762891885749179,0.0,0.0,0.0,0.0,0.0,0.2
1583762891985743536,0.0,0.0,0.0,0.0,0.0,0.2
1583762892085887157,0.0,0.0,0.0,0.0,0.0,0.2
1583762892185739133,0.0,0.0,0.0,0.0,0.0,0.2
1583762892285886835,0.0,0.0,0.0,0.0,0.0,0.2
1583762892385856139,0.0,0.0,0.0,0.0,0.0,0.0
1583762892486011734,0.0,0.0,0.0,0.0,0.0,0.0
1583762892585714034,0.0,0.0,0.0,0.0,0.0,0.0
1583762892685805357,0.0,0.0,0.0,0.0,0.0,0.0
1583762892785730824,0.0,0.0,0.0,0.0,0.0,0.0
