%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1583762865770805342,842,1583762865727069911,imu,-0.017700208351,-0.00799561105669,0.313415765762,0.94940251112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468750149012,0.0156250055879,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762865805293608,843,1583762865767069911,imu,-0.017700208351,-0.00799561105669,0.313415765762,0.94940251112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664062723517,-0.0234375074506,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762865863324569,844,1583762865827069911,imu,-0.0178222786635,-0.00805664621294,0.313537836075,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664062723517,-0.0234375074506,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762865907880533,845,1583762865867069911,imu,-0.0178222786635,-0.00805664621294,0.313537836075,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156250055879,0.0156250055879,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762865964953758,846,1583762865927069911,imu,-0.0178833138198,-0.00817871652544,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156250055879,0.0156250055879,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866011597305,847,1583762865967069911,imu,-0.0178833138198,-0.00817871652544,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156250055879,-0.0156250055879,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866063332376,848,1583762866027069911,imu,-0.0178222786635,-0.00830078683794,0.313659906387,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156250055879,-0.0156250055879,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866108743420,849,1583762866067069911,imu,-0.0178222786635,-0.00830078683794,0.313659906387,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507812686265,-0.0234375074506,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866166300954,850,1583762866127069911,imu,-0.0178222786635,-0.00842285715044,0.313659906387,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507812686265,-0.0234375074506,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866208459005,851,1583762866167069911,imu,-0.0178222786635,-0.00842285715044,0.313659906387,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00781250279397,0.0234375074506,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866264705646,852,1583762866226069911,imu,-0.0178222786635,-0.00860596355051,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00781250279397,0.0234375074506,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866311330394,853,1583762866266069911,imu,-0.0178222786635,-0.00860596355051,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375074506,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866372150049,854,1583762866328069911,imu,-0.0177612435073,-0.00878906901926,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375074506,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866407677408,855,1583762866367069911,imu,-0.0177612435073,-0.00878906901926,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0156250055879,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866467724261,856,1583762866428069911,imu,-0.017700208351,-0.00891113933176,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0156250055879,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866509571344,857,1583762866468069911,imu,-0.017700208351,-0.00891113933176,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234375074506,-0.0195312574506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866569468730,858,1583762866527069911,imu,-0.017700208351,-0.00903320964426,0.313659906387,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234375074506,-0.0195312574506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866612583259,859,1583762866568069911,imu,-0.017700208351,-0.00903320964426,0.313659906387,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00781250279397,-0.00781250279397,0.0195312574506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866670901125,860,1583762866627069911,imu,-0.0177612435073,-0.00915527995676,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00781250279397,-0.00781250279397,0.0195312574506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866711122245,861,1583762866667069911,imu,-0.0177612435073,-0.00915527995676,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351562611759,-0.00781250279397,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866765453818,862,1583762866727069911,imu,-0.0178222786635,-0.00933838542551,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351562611759,-0.00781250279397,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866809433766,863,1583762866772811967,imu,-0.0178222786635,-0.00933838542551,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273437593132,-0.00781250279397,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866867016388,864,1583762866832811967,imu,-0.0178222786635,-0.00952149089426,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273437593132,-0.00781250279397,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866911740110,865,1583762866872811967,imu,-0.0178222786635,-0.00952149089426,0.313598871231,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195312574506,0.0312500111759,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762866967522737,866,1583762866932811967,imu,-0.0178222786635,-0.00964356120676,0.313537836075,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195312574506,0.0312500111759,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762867010427933,867,1583762866972811967,imu,-0.0178222786635,-0.00964356120676,0.313537836075,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195312574506,-0.00781250279397,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762867070730969,868,1583762867032811967,imu,-0.0177612435073,-0.00976563245058,0.313537836075,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195312574506,-0.00781250279397,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762867108490743,869,1583762867072811967,imu,-0.0177612435073,-0.00976563245058,0.313537836075,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117187537253,-0.0156250055879,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762867167596173,870,1583762867131811967,imu,-0.017700208351,-0.00994873791933,0.313537836075,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117187537253,-0.0156250055879,-0.0273437593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762867211591357,871,1583762867171811967,imu,-0.017700208351,-0.00994873791933,0.313537836075,0.949341475964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117187537253,-0.00781250279397,0.0117187537253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
