%time,field.data
1583762851052495479,-0.0126696769148
1583762851052599681,-0.0132542317733
1583762851052722020,-0.0138761438429
1583762851052767960,-0.0138916485012
1583762851052846350,-0.0141594624147
1583762851149150994,-0.014400433749
1583762851248319019,-0.0144299212843
1583762851349249581,-0.0144299212843
1583762851447891245,-0.0144299212843
1583762851548888458,-0.0153889125213
1583762851648395826,-0.0157561451197
1583762851749090841,-0.0161098558456
1583762851848022879,-0.0162297599018
1583762851949356883,-0.0162297580391
1583762852048918743,-0.0164753962308
1583762852149064361,-0.0164807625115
1583762852248136007,-0.0164807643741
1583762852348186903,-0.0164652727544
1583762852448121691,-0.0160918906331
1583762852549393573,-0.0160918906331
1583762852647801153,-0.0163129456341
1583762852749231326,-0.0163129437715
1583762852848321043,-0.0160688105971
1583762852948585369,-0.0165397189558
1583762853047611269,-0.0166518185288
1583762853149546499,-0.0160181224346
1583762853247822950,-0.0147854778916
1583762853349457895,-0.0147854723036
1583762853447900534,-0.0144102973863
1583762853548791949,-0.0139045696706
1583762853648150735,-0.0124342255294
1583762853748719740,-0.0109583539888
1583762853847887155,-0.00902157649398
1583762853949123572,-0.00902157463133
1583762854047944582,-0.00817237701267
1583762854148447277,-0.00841943174601
1583762854247893152,-0.00841462239623
1583762854348412652,-0.00841462239623
1583762854447571833,-0.00841246638447
1583762854548965493,-0.00840381160378
1583762854647678135,-0.00840209238231
1583762854748435825,-0.00863956194371
1583762854847942047,-0.00863956194371
1583762854948272478,-0.00863821711391
1583762855048080569,-0.00875411182642
1583762855148168035,-0.00863062310964
1583762855248216236,-0.00863062310964
1583762855348284713,-0.00874458439648
1583762855447807775,-0.00874690245837
1583762855548387230,-0.00874690245837
1583762855647956814,-0.00887005031109
1583762855748244251,-0.00887005031109
1583762855848245077,-0.00887194368988
1583762855947870437,-0.00887345056981
1583762856048256769,-0.00887345056981
1583762856147948067,-0.00887559819967
1583762856247690745,-0.0089998813346
1583762856349046395,-0.0089998813346
1583762856447697945,-0.0089998813346
1583762856549365356,-0.0089998813346
1583762856648159995,-0.00887943990529
1583762856748446054,-0.00888055097312
1583762856847694983,-0.00888055097312
1583762856948278118,-0.00900471955538
1583762857048078707,-0.00900233443826
1583762857148700998,-0.00900233443826
1583762857248019330,-0.00899716373533
1583762857348422252,-0.00911896210164
1583762857448235726,-0.00912448950112
1583762857548701538,-0.00924940872937
1583762857647720823,-0.00925256032497
1583762857749260806,-0.00925631821156
1583762857847866032,-0.00925631821156
1583762857948846348,-0.00938025768846
1583762858048151732,-0.00938403885812
1583762858148729146,-0.00950579158962
1583762858248380965,-0.00950898136944
1583762858348713321,-0.00950898136944
1583762858448341244,-0.0095085632056
1583762858550525990,-0.0095085632056
1583762858648312089,-0.0095085632056
1583762858748742770,-0.0095085632056
1583762858847892618,-0.00950579158962
1583762858948327806,-0.0095085632056
1583762859048920839,-0.0095085632056
1583762859148461450,-0.0095085632056
1583762859248075349,-0.0095085632056
1583762859349114862,-0.00950579158962
1583762859448308112,-0.00950579158962
1583762859548338454,-0.0095085632056
1583762859648495494,-0.00950579158962
1583762859748350483,-0.00950579158962
1583762859848376110,-0.00926364492625
1583762859948769865,-0.00926364492625
1583762860048038957,-0.00926364492625
1583762860148393131,-0.00938538275659
1583762860249087527,-0.00938261859119
1583762860349109826,-0.00925770029426
1583762860447843843,-0.00925217289478
1583762860549029453,-0.00924701802433
1583762860648381573,-0.00924388132989
1583762860748339179,-0.00924111716449
1583762860847840208,-0.0092380028218
1583762860949100804,-0.00923558883369
1583762861047973812,-0.0092380028218
1583762861148747634,-0.00935774482787
1583762861249242307,-0.00923038832843
1583762861348430799,-0.00922761671245
1583762861447705488,-0.00922484509647
1583762861548365907,-0.00934668723494
1583762861648152614,-0.00934668723494
1583762861748576298,-0.00934700109065
1583762861847858081,-0.00934977270663
1583762861948332060,-0.00935254432261
1583762862048467812,-0.00935531593859
1583762862148376983,-0.0093608526513
1583762862247955345,-0.00936355814338
1583762862347621245,-0.00692814588547
1583762862448092371,0.0082079898566
1583762862549523248,0.0269899442792
1583762862648211984,0.0472360402346
1583762862749563443,0.0682321488857
1583762862848358706,0.0894958600402
1583762862948897963,0.110523462296
1583762863047889006,0.13218845427
1583762863149391109,0.153989195824
1583762863248042345,0.175312280655
1583762863349962110,0.196779638529
1583762863449054618,0.21864567697
1583762863549393419,0.240163221955
1583762863647920169,0.261203914881
1583762863749022291,0.282775998116
1583762863847902574,0.304261684418
1583762863949705929,0.325636744499
1583762864047943462,0.346694529057
1583762864149258428,0.36827275157
1583762864248618718,0.389419943094
1583762864349339880,0.409731894732
1583762864448765972,0.429470449686
1583762864549067653,0.449351459742
1583762864648005016,0.470172166824
1583762864749153366,0.490514099598
1583762864848061933,0.511450648308
1583762864948580501,0.532533764839
1583762865048026093,0.554452180862
1583762865148268514,0.575312674046
1583762865247846402,0.59597659111
1583762865348061980,0.615556359291
1583762865448151320,0.630419313908
1583762865549062220,0.636217057705
1583762865648303161,0.637002229691
1583762865748797694,0.637368023396
1583762865847802817,0.637648046017
1583762865948598197,0.637920677662
1583762866047817764,0.638189613819
1583762866147545967,0.638301432133
1583762866247699189,0.638412177563
1583762866349021550,0.638407468796
1583762866447838194,0.638284385204
1583762866549229667,0.638276815414
1583762866647835986,0.63827162981
1583762866748796904,0.638382852077
1583762866848034484,0.638262450695
1583762866949314655,0.638255596161
1583762867047761557,0.63824826479
1583762867148296996,0.63812738657
1583762867247832928,0.638122141361
1583762867347921769,0.638114452362
1583762867447787438,0.638109266758
1583762867548445163,0.637985825539
1583762867648425555,0.638096570969
1583762867748897369,0.638091146946
1583762867847964768,0.638091385365
1583762867948439388,0.638091146946
1583762868047860625,0.638091385365
1583762868148568665,0.63797044754
1583762868247575383,0.637932121754
1583762868348920320,0.637927353382
1583762868447966290,0.637922346592
1583762868548389551,0.637803852558
1583762868648300963,0.637798607349
1583762868748607342,0.637798786163
1583762868848166497,0.637798786163
1583762868948680774,0.637798607349
1583762869049134895,0.63779592514
1583762869148600412,0.637795567513
1583762869248896943,0.637795388699
1583762869348978383,0.637795209885
1583762869447796830,0.637795209885
1583762869548436731,0.637792885303
1583762869648203454,0.63779270649
1583762869749043732,0.63779270649
1583762869847821017,0.637790203094
1583762869948651908,0.637787699699
1583762870048314878,0.637785315514
1583762870149279471,0.637782931328
1583762870247718502,0.637666940689
1583762870348510955,0.637669503689
1583762870447687591,0.637788176537
1583762870548666900,0.637790679932
1583762870647582707,0.637790679932
1583762870748138400,0.637908995152
1583762870848409879,0.637909173965
1583762870948755860,0.637793004513
1583762871047933681,0.637908875942
1583762871148617637,0.637792885303
1583762871247820819,0.637793004513
1583762871348837970,0.637908995152
1583762871447834470,0.637911558151
1583762871548418982,0.637797892094
1583762871647980506,0.637679576874
1583762871748290064,0.637797892094
1583762871848209249,0.637800574303
1583762871948396851,0.637803077698
1583762872048068145,0.637805342674
1583762872149340255,0.637802660465
1583762872248048286,0.637802481651
1583762872348525532,0.637684047222
1583762872451554077,0.637802839279
1583762872548704621,0.637803077698
1583762872647981251,0.637805521488
1583762872749006132,0.637805521488
1583762872847763482,0.637805759907
1583762872948431549,0.637689948082
1583762873048962030,0.637687444687
1583762873148791052,0.637682259083
1583762873247710681,0.637682080269
1583762873349146023,0.637565910816
1583762873447910239,0.63768440485
1583762873548507040,0.637687087059
1583762873648281190,0.637687265873
1583762873748333555,0.637684762478
1583762873847844176,0.637682259083
1583762873948601101,0.637679934502
1583762874048614795,0.637677192688
1583762874148605786,0.637672007084
1583762874248075620,0.637669503689
1583762874348853626,0.637672007084
1583762874447749748,0.637672007084
1583762874550372658,0.637555897236
1583762874648285576,0.636512875557
1583762874749439817,0.636060297489
1583762874847990711,0.633427262306
1583762874948954614,0.622852027416
1583762875048707982,0.605264902115
1583762875149251612,0.582646608353
1583762875247475390,0.561407387257
1583762875349304253,0.542066395283
1583762875447994016,0.51835167408
1583762875549233324,0.496788352728
1583762875648460604,0.474746286869
1583762875749539517,0.453179985285
1583762875847583539,0.431285262108
1583762875949946752,0.409805744886
1583762876048052168,0.38825160265
1583762876147482826,0.366479039192
1583762876247763658,0.34514605999
1583762876349212763,0.322846382856
1583762876448040289,0.301466494799
1583762876549643135,0.27937746048
1583762876648010928,0.257690668106
1583762876750193090,0.236529812217
1583762876847755341,0.216461285949
1583762876948891071,0.193419009447
1583762877048913429,0.171601131558
1583762877149214259,0.150031670928
1583762877249029612,0.12860751152
1583762877347483202,0.106589302421
1583762877449774232,0.0884187743068
1583762877548937480,0.0635748133063
1583762877647904171,0.0419506132603
1583762877752728090,0.0239091422409
1583762877847905520,-0.00102799443994
1583762877948719942,-0.02275265567
1583762878047776774,-0.0411588959396
1583762878148936108,-0.065728135407
1583762878247879251,-0.0875998660922
1583762878351184285,-0.105923712254
1583762878447761950,-0.12704539299
1583762878549793363,-0.152172699571
1583762878648091730,-0.173723325133
1583762878749998474,-0.195185467601
1583762878848115653,-0.216905027628
1583762878949386403,-0.235028937459
1583762879047996494,-0.259706437588
1583762879148892851,-0.277874976397
1583762879247753779,-0.299724012613
1583762879348617475,-0.324254781008
1583762879447697162,-0.346031010151
1583762879549156259,-0.367379158735
1583762879647875242,-0.3860283494
1583762879749157604,-0.3860283494
1583762879847971775,-0.427593320608
1583762879949666542,-0.449007421732
1583762880048180401,-0.47555565834
1583762880149054071,-0.497058719397
1583762880248065181,-0.518617391586
1583762880349591877,-0.540121018887
1583762880448429983,-0.556810379028
1583762880549033121,-0.583478152752
1583762880648649487,-0.59976965189
1583762880749054886,-0.615448772907
1583762880848363781,-0.624658644199
1583762880949355743,-0.626455843449
1583762881048786873,-0.627013981342
1583762881149429818,-0.627294719219
1583762881248065016,-0.627422094345
1583762881348535925,-0.627425193787
1583762881448107499,-0.627570867538
1583762881549471743,-0.627676606178
1583762881649011757,-0.62778288126
1583762881748886041,-0.627773046494
1583762881847773441,-0.627767562866
1583762881949220454,-0.627757012844
1583762882047949207,-0.627746522427
1583762882149361801,-0.627738595009
1583762882247798826,-0.62773424387
1583762882347603156,-0.627728939056
1583762882447671591,-0.627726733685
1583762882548870190,-0.627605199814
1583762882647979105,-0.627715587616
1583762882748997079,-0.627709805965
1583762882847919236,-0.627787828445
1583762882949053658,-0.62782150507
1583762883048234034,-0.627820491791
1583762883149178981,-0.627815961838
1583762883247796393,-0.627816796303
1583762883348838201,-0.627818763256
1583762883447762688,-0.627853691578
1583762883549415884,-0.627853691578
1583762883648256644,-0.627932548523
1583762883749248691,-0.62796652317
1583762883848657044,-0.627965509892
1583762883949147720,-0.627883911133
1583762884047859852,-0.627812623978
1583762884148984353,-0.627694189548
1583762884247844326,-0.627810359001
1583762884349305453,-0.627813696861
1583762884447962591,-0.627811431885
1583762884548626139,-0.627813696861
1583762884647945146,-0.627851426601
1583762884749253714,-0.627967596054
1583762884847710236,-0.62808150053
1583762884949413743,-0.627963066101
1583762885048104497,-0.627965331078
1583762885149597922,-0.62808150053
1583762885247974323,-0.628079235554
1583762885348823539,-0.628080427647
1583762885448384236,-0.628196597099
1583762885549248444,-0.628236651421
1583762885647973420,-0.628235399723
1583762885748476628,-0.628235399723
1583762885847770868,-0.628235399723
1583762885948760416,-0.628235399723
1583762886047922142,-0.628210067749
1583762886147589760,-0.628344595432
1583762886248024348,-0.628345251083
1583762886349058155,-0.628346860409
1583762886447977355,-0.628463029861
1583762886549131792,-0.628460764885
1583762886647933487,-0.628461956978
1583762886749229271,-0.628461956978
1583762886848118837,-0.628344595432
1583762886949100767,-0.628345787525
1583762887047764524,-0.628345787525
1583762887149183195,-0.628465473652
1583762887247994777,-0.628467738628
1583762887348177043,-0.628470003605
1583762887448053500,-0.628467738628
1583762887549066283,-0.628582656384
1583762887647823792,-0.628604054451
1583762887748742635,-0.628686368465
1583762887847811571,-0.628738284111
1583762887948135433,-0.628737151623
1583762888047946892,-0.628736615181
1583762888148831088,-0.628736615181
1583762888247711893,-0.628733098507
1583762888348893332,-0.628734350204
1583762888447928942,-0.628852725029
1583762888549288385,-0.628853797913
1583762888647757968,-0.628738701344
1583762888749622209,-0.628736257553
1583762888848285047,-0.628739714622
1583762888949855205,-0.628739714622
1583762889047939611,-0.628622531891
1583762889148848202,-0.628737449646
1583762889247849331,-0.628736436367
1583762889349465185,-0.628737449646
1583762889448155830,-0.628737449646
1583762889549754726,-0.628739714622
1583762889647933449,-0.628739714622
1583762889749093708,-0.628740906715
1583762889848628951,-0.628470659256
1583762889950091084,-0.627425551414
1583762890047959766,-0.625143408775
1583762890149552175,-0.622714757919
1583762890248342179,-0.619630098343
1583762890348864022,-0.597342014313
1583762890447712800,-0.577839672565
1583762890549015008,-0.555307805538
1583762890647976359,-0.533769965172
1583762890749455026,-0.512650132179
1583762890848288034,-0.491235792637
1583762890948674300,-0.469466328621
1583762891047853563,-0.447905272245
1583762891149093422,-0.426509916782
1583762891248323974,-0.41633567214
1583762891349302289,-0.383011043072
1583762891447762933,-0.361743807793
1583762891548764344,-0.351393282413
1583762891647950771,-0.318250387907
1583762891749545630,-0.296862393618
1583762891847987000,-0.275394946337
1583762891948768386,-0.265293836594
1583762892048051937,-0.243541121483
1583762892149019923,-0.210444033146
1583762892248161604,-0.188842087984
1583762892347773588,-0.167267158628
1583762892447894515,-0.145590975881
1583762892549575947,-0.124050021172
1583762892647956234,-0.10180028528
1583762892748960968,-0.0791934728622
1583762892848264126,-0.061236731708
1583762892949135385,-0.0540219508111
1583762893047928090,-0.0511957742274
1583762893149150320,-0.0490996837616
1583762893248187902,-0.0479900874197
1583762893349265571,-0.0473739206791
1583762893448324687,-0.0470099896193
1583762893548928439,-0.0468985252082
1583762893648077596,-0.0469068475068
1583762893748713145,-0.0469179078937
1583762893848189863,-0.0469290837646
1583762893949371230,-0.0470653921366
1583762894047751369,-0.0470684431493
1583762894148848983,-0.0470766499639
1583762894247622071,-0.0472115539014
1583762894348645372,-0.0472168922424
1583762894447642920,-0.0472253337502
1583762894548567959,-0.0472315847874
1583762894648125895,-0.047240126878
1583762894749176004,-0.0473676398396
1583762894847941944,-0.0472492054105
1583762894948638987,-0.0472492054105
1583762895048030789,-0.0471270829439
1583762895148913768,-0.04712979123
1583762895247915650,-0.0471325032413
1583762895349135782,-0.0471346899867
1583762895447989664,-0.0471346899867
1583762895549656414,-0.0471346899867
1583762895647792650,-0.0471352115273
1583762895748443295,-0.0470152646303
1583762895847880309,-0.0470125563443
1583762895949287040,-0.0431061014533
1583762896047916762,-0.0409234203398
1583762896148121115,-0.0371453203261
1583762896248043509,-0.0303207244724
1583762896349107177,-0.0206923186779
1583762896448052464,-0.00813096668571
1583762896549685449,-0.004003317561
1583762896647865566,-0.0033912321087
1583762896749384839,-0.00460105855018
1583762896848442358,-0.00362208741717
1583762896948861848,-0.00522432522848
1583762897048141429,-0.00582887139171
1583762897149362614,-0.00692239031196
1583762897248335067,-0.0068147634156
1583762897349253271,-0.00693869590759
1583762897447854425,-0.00693475035951
1583762897550229692,-0.00645840354264
1583762897648826155,-0.00645298417658
1583762897749250291,-0.00644799740985
1583762897848355190,-0.00642939889804
1583762897949292314,-0.00639734789729
1583762898048061926,-0.00639951135963
1583762898149103399,-0.00631927093491
1583762898247822344,-0.00552773522213
1583762898348975108,-0.00529229268432
1583762898447741656,-0.00523604545742
1583762898549193495,-0.00495734391734
1583762898648714547,-0.00461932225153
1583762898748273220,-0.0043694479391
1583762898848328196,-0.00405756803229
1583762898948725520,-0.00443192059174
1583762899048078277,-0.00526947109029
1583762899149065476,-0.0074545382522
1583762899248172186,-0.00964909046888
1583762899351062148,-0.0106146708131
1583762899448280636,-0.0109308734536
1583762899551810626,-0.0109308734536
1583762899648321785,-0.0120915751904
1583762899749134261,-0.0120915751904
1583762899847905067,-0.0126220993698
1583762899948928679,-0.0126220993698
1583762900047960532,-0.0114837996662
1583762900148857736,-0.0114837996662
1583762900249837312,-0.0115779656917
1583762900348982966,-0.0115815475583
1583762900448135052,-0.0115815475583
1583762900548062626,-0.0115729002282
1583762900647953855,-0.0115729002282
1583762900748259792,-0.0115901660174
1583762900847831360,-0.0115901660174
1583762900949073747,-0.0115941688418
1583762901047895617,-0.011724117212
1583762901149085325,-0.011724117212
1583762901247803299,-0.0117240538821
1583762901348783914,-0.0117240538821
1583762901448007687,-0.0117254992947
1583762901548843132,-0.0117254992947
1583762901647963869,-0.0117281218991
1583762901748537944,-0.0117255542427
1583762901847898310,-0.011725621298
1583762901948157069,-0.0117262005806
1583762902047763591,-0.0117262005806
1583762902148501145,-0.0117092635483
1583762902248057234,-0.0117092635483
1583762902347840388,-0.0116065386683
1583762902448635054,-0.0116105843335
1583762902548818162,-0.0116105843335
1583762902647571878,-0.0116105843335
1583762902748518956,-0.0116105843335
1583762902847749672,-0.0116103244945
1583762902949012671,-0.0116103244945
1583762903048226325,-0.011365598999
1583762903148908580,-0.0112451426685
1583762903248478073,-0.0112451426685
1583762903348471355,-0.0112451426685
1583762903448014829,-0.0112451426685
1583762903549238883,-0.0112451426685
1583762903648211043,-0.0112449573353
1583762903748410046,-0.0111207710579
1583762903847774417,-0.0111197317019
1583762903948882357,-0.0111197317019
1583762904047930058,-0.0111280521378
1583762904148561885,-0.0111280521378
1583762904248196676,-0.0112401163206
1583762904348886718,-0.0112401163206
1583762904448030230,-0.0113650318235
1583762904548239832,-0.0113660115749
1583762904648136701,-0.0113627593964
1583762904748545856,-0.0113627593964
1583762904848093185,-0.0113627593964
1583762904948719299,-0.0113622769713
1583762905047796355,-0.0113595211878
1583762905148688451,-0.0113622769713
1583762905247810878,-0.0113622769713
1583762905348694404,-0.0113672884181
1583762905448017611,-0.0113700358197
1583762905548740676,-0.0113710463047
1583762905648603372,-0.0113720567897
1583762905748943250,-0.011375346221
1583762905848058745,-0.0113758593798
1583762905949100147,-0.0112542100251
1583762906048085648,-0.0112564889714
1583762906147609949,-0.0112564889714
1583762906247654187,-0.0112564889714
1583762906348620990,-0.0112559692934
1583762906447931830,-0.0111332880333
