%time,field.data
1583762881118251811,-48
1583762881220541019,-27
1583762881319390985,-11
1583762881419277590,-3
1583762881523900197,0
1583762881623720558,0
1583762881720560665,0
1583762881819598647,0
1583762881919580790,-1
1583762882020827893,0
1583762882123389411,0
1583762882223053137,0
1583762882330848209,0
1583762882431034332,0
1583762882522037396,0
1583762882619059106,0
1583762882722545293,0
1583762882820999689,0
1583762882922058222,0
1583762883027013939,0
1583762883119980664,0
1583762883219649278,0
1583762883320803340,0
1583762883419828951,0
1583762883520872269,0
1583762883621484678,0
1583762883721465040,0
1583762883820780484,0
1583762883920615702,0
1583762884021682304,0
1583762884121035078,0
1583762884221702540,0
1583762884320549319,0
1583762884421019763,0
1583762884521354591,0
1583762884620493901,0
1583762884720251517,0
1583762884821704613,0
1583762884920426286,0
1583762885023517509,0
1583762885126836051,0
1583762885220336888,0
1583762885320388736,0
1583762885420972315,0
1583762885519765996,0
1583762885618472907,0
1583762885967643096,0
1583762885967685517,0
1583762885967700002,0
1583762886021811435,0
1583762886119713204,0
1583762886220719665,0
1583762886323584544,0
1583762886421123136,0
1583762886524265820,0
1583762886626182283,0
1583762886720622013,0
1583762886821814330,0
1583762886922139788,0
1583762887024008414,0
1583762887122492596,0
1583762887222463455,0
1583762887326955315,0
1583762887419790752,0
1583762887519860972,0
1583762887620068752,0
1583762887719590836,0
1583762887819444550,0
1583762887920696054,0
1583762888022612007,0
1583762888119474243,0
1583762888218724598,0
1583762888320719286,0
1583762888419727312,0
1583762888519217177,0
1583762888621098780,0
1583762888719460054,0
1583762888818666831,0
1583762888918634391,0
1583762889020414782,0
1583762889120161146,0
1583762889221105149,0
1583762889321388310,0
1583762889428507553,0
1583762889519498107,0
1583762889618491359,342
1583762889718288603,2227
1583762889818646542,3551
1583762889918380305,4101
1583762890021569751,4420
1583762890123815980,4421
1583762890218645531,4641
1583762890319913584,4664
1583762890419902412,4670
1583762890520387899,4730
1583762890621908956,4656
1583762890724535274,4691
1583762890830165207,4696
1583762890927007092,4733
1583762891019227422,4667
1583762891123153229,4665
1583762891220437953,4774
1583762891322139016,4725
1583762891420142308,4663
1583762891528221560,4658
1583762891622100401,4723
1583762891718645974,4663
1583762891818570645,4696
1583762891918469363,4695
1583762892018855262,4705
1583762892118522531,4684
1583762892219749550,4726
1583762892321543652,4751
1583762892419752977,4635
1583762892519717980,4698
1583762892620363909,4201
1583762892725354892,2156
1583762892820017176,1100
1583762892919392264,576
1583762893019574040,304
1583762893119663600,159
1583762893217491016,103
1583762893317678340,41
1583762893420026015,25
1583762893520423260,10
1583762893621317185,3
1583762893720643850,1
1583762893820854152,0
1583762893921790183,0
1583762894031321629,0
1583762894119768429,0
1583762894220826952,0
1583762894321485201,0
1583762894423040330,0
1583762894519504392,0
1583762894619275037,0
1583762894717883854,0
1583762894820513182,0
1583762894921461940,0
1583762895022191136,0
1583762895120077970,0
1583762895220505948,0
1583762895317704435,0
1583762895419749349,0
1583762895519342280,0
1583762895619705001,-305
1583762895719129108,-2187
1583762895819628851,-4314
1583762895918805002,-6341
1583762896019255637,-8391
1583762896118882015,-10384
1583762896219276775,-12473
1583762896317578574,-14396
1583762896419201458,-16793
1583762896518088022,-18489
1583762896619837441,-20770
1583762896719306068,-21624
1583762896817935482,-21520
1583762896919098562,-21719
1583762897018098142,-21523
1583762897118999885,-21711
1583762897218932837,-21782
1583762897319473456,-21460
1583762897419189963,-21701
1583762897519088103,-21627
1583762897618071592,-21538
1583762897719019781,-21605
1583762897823272348,-21638
1583762897937548389,-21597
1583762898025864183,-21623
1583762898130084272,-21599
1583762898219220988,-21710
1583762898324953732,-21531
1583762898422911970,-21707
1583762898522138376,-21530
1583762898626588993,-21718
1583762898724060386,-21048
1583762898835708375,-18326
1583762898919192261,-15302
1583762899020918556,-12164
1583762899121951451,-9062
1583762899221674365,-6034
1583762899405261794,-2975
1583762899444680182,-428
1583762899586784364,-177
1583762899757587651,-130
1583762899763998342,-48
1583762899996194987,-28
1583762900005876407,-17
1583762900019818039,-6
1583762900230801121,-4
1583762900247828440,0
1583762900457986690,0
1583762900466311804,0
1583762900684806039,0
1583762900701734755,0
1583762900921012467,0
1583762900944373540,0
1583762900944380878,0
1583762901153076077,0
1583762901165726983,0
1583762901385381951,0
1583762901395844164,0
1583762901418136877,0
1583762901613990128,0
1583762901622635481,0
1583762901844886275,0
1583762901855543376,0
1583762902083126700,0
1583762902091099087,0
1583762902118960932,0
1583762902313664101,0
1583762902321900771,0
1583762902800131027,0
1583762902800495817,0
1583762902800505216,0
1583762902800512176,0
1583762903017272791,0
1583762903025715091,0
1583762903025835486,0
1583762903566510610,0
1583762903566523591,0
1583762903566539162,0
1583762903566582415,0
1583762903566593741,0
1583762903736155976,0
1583762903736160394,0
1583762903965003445,0
1583762903974452119,0
1583762904193711589,0
1583762904209492046,0
1583762904220539941,0
1583762904422459194,0
1583762904437031108,0
1583762904518895441,0
1583762904619864417,0
1583762904721113555,0
1583762904818516470,0
1583762904919283984,0
1583762905018251942,0
1583762905118482971,0
1583762905218185719,0
1583762905318165880,0
1583762905418442101,0
1583762905518854436,0
1583762905619728935,0
1583762905719300736,0
1583762905818728487,0
1583762905918506710,0
1583762906018437475,0
1583762906119415718,0
1583762906218418329,0
1583762906318651182,0
1583762906418794861,0
1583762906520619980,0
1583762906619066732,0
1583762906721572310,0
1583762906818689049,0
1583762906921150326,0
1583762907025577806,0
1583762907121566712,0
1583762907218490465,0
1583762907321633238,0
1583762907418854575,0
1583762907518654928,0
1583762907619341438,0
1583762907720393929,0
1583762907821732437,-382
1583762907926177806,-2232
1583762908018137328,-4361
1583762908119757938,-6279
1583762908218413688,-8499
1583762908318217822,-10438
1583762908418137937,-12511
1583762908519038712,-14574
1583762908619316842,-16601
1583762908718066854,-18660
1583762908819596114,-20713
1583762908919146035,-21696
1583762909019456750,-21627
1583762909122335544,-21510
1583762909218799130,-21632
1583762909319098307,-21604
1583762909419903172,-21636
1583762909518476017,-21583
1583762909618313396,-21661
1583762909719438543,-21691
1583762909819625578,-21632
1583762909919112469,-21535
1583762910024977832,-21696
1583762910119595126,-21718
1583762910218847380,-21534
1583762910325937025,-21605
1583762910419470214,-21709
1583762910520027885,-21625
1583762910619566963,-21263
1583762910730038255,-21894
1583762910818326725,-21605
1583762910921745753,-21187
1583762911018659501,-18119
1583762911118408205,-15256
1583762911227160956,-12145
1583762911322349055,-9032
1583762911434273683,-5959
1583762911519160529,-2891
1583762911627283839,-409
1583762911724706311,-126
1583762911820792356,-71
1583762911919779170,-38
1583762912020866508,-18
1583762912125452645,-10
1583762912218624819,-3
1583762912320491363,0
1583762912418441977,0
1583762912518379102,0
1583762912618601143,0
1583762912725000171,0
