%time,field.x,field.y,field.theta
1583763060241974341,0.0160042433446,-0.00143482329882,0.00149935421229
1583763060242856815,0.0250906810843,0.00525904799026,0.00200011449058
1583763060243187820,0.036053668736,0.00763553110143,0.00195631010178
1583763060243244614,0.0500385154477,0.00775803016199,0.00233868478498
1583763060243331403,0.0643684246639,0.00939614497972,0.00221189934367
1583763060243650821,0.0824544733419,0.00964791398507,0.00184399072423
1583763060243659045,0.102244339529,0.012700572442,0.00176776020969
1583763060243894213,0.124900618502,0.0141930102618,0.00229394647252
1583763060243966348,0.146335984489,0.0170501603919,0.00246195307692
1583763060244016429,0.168980838776,0.0181092065139,0.00179187942776
1583763060244073466,0.189935884389,0.0200011817372,0.00227704186433
1583763060244162288,0.211295097965,0.0266602166865,0.00335668377885
1583763060244284187,0.232585053729,0.0285783159025,0.00315004521377
1583763060244339622,0.254006379115,0.0284576879625,0.0028490121226
1583763060244426872,0.27547735167,0.032453063803,0.00314752790856
1583763060244439199,0.295334269995,0.0374399173914,0.00262767566716
1583763060244457785,0.317142412867,0.0332251555461,0.00298558108363
1583763060244480209,0.337620604141,0.0373837047755,0.00274131514645
1583763060244489165,0.358313907149,0.041859561377,0.00299820526392
