%time,field.data
1583763060240838210,0
1583763060240885193,0
1583763060240936156,0
1583763060240980312,0
1583763060241028942,0
1583763060241090923,0
1583763060241140146,0
1583763060241198890,0
1583763060241266018,0
1583763060241343139,0
1583763060241407417,0
1583763060241482352,0
1583763060241531875,0
1583763060241604457,0
1583763060241648306,0
1583763060241736755,0
1583763060241789265,0
1583763060241878191,0
1583763060241953796,0
1583763060242109620,0
1583763060242892628,0
1583763060243021549,0
1583763060243277130,0
1583763060243341987,0
1583763060243531270,0
1583763060243604681,0
1583763060243687023,0
1583763060243907541,0
1583763060244103993,0
1583763060244178020,0
1583763060244640743,0
1583763060245785990,0
1583763060245833951,0
1583763060334420164,0
1583763060443966912,0
1583763060539392246,0
1583763060634191699,0
1583763060734300032,0
1583763060838657813,0
1583763060939635077,0
1583763061034689568,0
1583763061139119827,0
1583763061241807730,0
1583763061343844142,0
1583763061453377607,0
1583763061535270354,0
1583763061637081761,0
1583763061775912774,0
1583763061839060778,0
1583763061945013842,0
1583763062034667283,0
1583763062143189075,0
1583763062234436206,0
1583763062339549087,0
1583763062434333689,0
1583763062543946862,0
1583763062635725318,0
1583763062739386724,0
1583763062834231426,0
1583763062939796951,0
1583763063035317795,0
1583763063139198925,0
1583763063239156791,0
1583763063340657089,0
1583763063445150590,0
1583763063539775995,0
1583763063640591129,0
1583763063746006255,0
1583763063839726102,0
1583763063940330195,0
1583763064046471099,0
1583763064138965616,0
1583763064239029683,0
1583763064345752861,0
1583763064439602411,0
1583763064539135017,0
1583763064647095061,0
1583763064737656488,0
1583763064837145876,0
1583763064935023928,0
1583763065039465017,0
1583763065134745981,0
1583763065234766150,0
1583763065335840958,0
1583763065439635324,0
1583763065544258428,0
1583763065634439821,0
1583763065754155771,0
1583763065847309012,0
1583763065942798913,0
1583763066039209860,0
1583763066136094154,0
1583763066240927942,0
1583763066343597925,0
1583763066447541341,0
1583763066539340017,0
1583763066636898937,0
1583763066739661609,0
1583763066839640153,0
1583763066939180559,0
1583763067043019026,0
1583763067138737513,0
1583763067239007394,0
1583763067346747727,0
1583763067441473876,0
1583763067539639650,0
1583763067648357283,0
1583763067748433521,0
1583763067839958040,0
1583763067946603170,0
1583763068039952621,0
1583763068135046361,0
1583763068246347751,0
1583763068335643212,0
1583763068439489121,0
1583763068546193336,0
1583763068636571202,0
1583763068739737065,0
1583763068835924793,0
1583763068939437776,0
1583763069039233266,0
1583763069144040766,0
1583763069239642116,0
1583763069335707454,0
1583763069450186213,0
1583763069538359851,0
1583763069634494396,0
1583763069749940155,0
