%time,field.point,field.count,field.encx,field.enc_x_avg,field.ency,field.enc_y_avg,field.enc_yaw,field.enc_yaw_avg,field.hokuyo_x,field.hokuyo_x_avg,field.hokuyo_y,field.hokuyo_y_avg,field.hokuyo_theta,field.hokuyo_theta_avg,field.imu_yaw,field.imu_yaw_avg,field.ekfx,field.ekf_x_avg,field.ekfy,field.ekf_y_avg,field.ekf_yaw,field.ekf_yaw_avg
1583763068158274102,1,26,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20925581455,0.0,0.113536499441,0.0,-0.0147000653669,0.0,-0.0114587089047,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0113689880818,0.0
1583763068358624620,1,27,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20950138569,0.0,0.111870698631,0.0,-0.0149490805343,0.0,-0.0114587089047,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0113696968183,0.0
1583763068558396948,1,28,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.2086057663,0.0,0.10817374289,0.0,-0.0133897969499,0.0,-0.0115785337985,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0114940479398,0.0
1583763068758328129,1,29,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20912969112,0.0,0.109305948019,0.0,-0.0142841069028,0.0,-0.0116983586922,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0116183981299,0.0
1583763068958667264,1,30,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20877635479,0.0,0.111883960664,0.0,-0.0149466823786,0.0,-0.0115777580068,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0114948302507,0.0
1583763069158536866,1,31,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20857262611,0.0,0.110712207854,0.0,-0.0148956589401,0.0,-0.011578483507,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0114941066131,0.0
1583763069358478873,1,32,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20829641819,0.0,0.110366739333,0.0,-0.0134019684047,0.0,-0.0115806879476,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0114918993786,0.0
1583763069558309892,1,33,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20790374279,0.0,0.111327156425,0.0,-0.0140244439244,0.0,-0.0116990646347,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.011617702432,0.0
1583763069758426652,1,34,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.2079179287,0.0,0.113036908209,0.0,-0.0139348208904,0.0,-0.011701987125,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0116147799417,0.0
1583763069958641030,1,35,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20835602283,0.0,0.114545531571,0.0,-0.0138671994209,0.0,-0.0117048956454,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0116118723527,0.0
1583763070158329346,1,36,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20730102062,0.0,0.115951642394,0.0,-0.0145139582455,0.0,-0.011582124047,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0114904679358,0.0
1583763070358419218,1,37,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20737910271,0.0,0.116789862514,0.0,-0.0138507066295,0.0,-0.0115828420967,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0114897526801,0.0
1583763070558425558,1,38,1.27293741703,0.0,0.0111720394343,0.0,0.0010785368504,0.0,1.20748281479,0.0,0.116888418794,0.0,-0.0138627132401,0.0,-0.0115828420967,0.0,1.27297973633,0.0,0.00059701979626,0.0,-0.0114897526801,0.0
1583763075058728346,2,1,1.27291917801,0.0,0.011240253225,0.0,0.641772687435,0.0,1.21676743031,0.0,-0.204574689269,0.0,0.61519163847,0.0,0.6206818223,0.0,1.27296197414,0.0,0.000666407810058,0.0,0.620887577534,0.0
1583763075458692749,2,2,1.27291941643,0.0,0.0112404422835,0.0,0.641872167587,0.0,1.21616613865,0.0,-0.20554125309,0.0,0.615087926388,0.0,0.620869219303,0.0,1.27296221256,0.0,0.000666588952299,0.0,0.621007204056,0.0
1583763075658804276,2,3,1.27291941643,0.0,0.0112404804677,0.0,0.641875088215,0.0,1.21594309807,0.0,-0.206124901772,0.0,0.61518663168,0.0,0.620882809162,0.0,1.27296221256,0.0,0.000666627311148,0.0,0.620993614197,0.0
1583763075858660662,2,4,1.27291953564,0.0,0.0112404869869,0.0,0.641875565052,0.0,1.21613419056,0.0,-0.20586591959,0.0,0.614841043949,0.0,0.620896458626,0.0,1.27296221256,0.0,0.000666633422952,0.0,0.620979905128,0.0
1583763076058572552,2,5,1.27291953564,0.0,0.0112404879183,0.0,0.641875624657,0.0,1.21527266502,0.0,-0.205892592669,0.0,0.614709615707,0.0,0.620905637741,0.0,1.27296221256,0.0,0.000666623644065,0.0,0.620970726013,0.0
1583763076258698242,2,6,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21630239487,0.0,-0.205845952034,0.0,0.615220248699,0.0,0.620912432671,0.0,1.27296221256,0.0,0.000666632899083,0.0,0.620963931084,0.0
1583763076458819747,2,7,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21657443047,0.0,-0.206512734294,0.0,0.61560356617,0.0,0.620916843414,0.0,1.27296221256,0.0,0.000666634354275,0.0,0.62095952034,0.0
1583763076658497737,2,8,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21610403061,0.0,-0.20721167326,0.0,0.615226328373,0.0,0.620800733566,0.0,1.27296221256,0.0,0.000666634587105,0.0,0.620843112469,0.0
1583763076858782214,2,9,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21592104435,0.0,-0.205711871386,0.0,0.614618182182,0.0,0.620802819729,0.0,1.27296221256,0.0,0.000666634645313,0.0,0.620841026306,0.0
1583763077063178811,2,10,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21688961983,0.0,-0.206147298217,0.0,0.615405082703,0.0,0.621039867401,0.0,1.27296221256,0.0,0.000666634645313,0.0,0.621069014072,0.0
1583763077258742928,2,11,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21610116959,0.0,-0.209340244532,0.0,0.615164458752,0.0,0.621044754982,0.0,1.27296221256,0.0,0.000666634645313,0.0,0.621064126492,0.0
1583763077458548561,2,12,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21576929092,0.0,-0.205579578876,0.0,0.614511072636,0.0,0.621200859547,0.0,1.27296221256,0.0,0.000666634645313,0.0,0.621215105057,0.0
1583763077663545442,2,13,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21625137329,0.0,-0.206003010273,0.0,0.614931285381,0.0,0.621198773384,0.0,1.27296221256,0.0,0.000666634645313,0.0,0.621217250824,0.0
1583763077858461068,2,14,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21675157547,0.0,-0.204066082835,0.0,0.615418255329,0.0,0.621047496796,0.0,1.27296221256,0.0,0.000666634645313,0.0,0.621061444283,0.0
1583763078058803773,2,15,1.27291953564,0.0,0.0112404879183,0.0,0.641875684261,0.0,1.21628665924,0.0,-0.203921020031,0.0,0.615505099297,0.0,0.621047377586,0.0,1.27296221256,0.0,0.000666634645313,0.0,0.621061563492,0.0
1583763078258596326,2,16,1.27291977406,0.0,0.0112406667322,0.0,0.641875684261,0.0,1.2162463665,0.0,-0.208647608757,0.0,0.614845752716,0.0,0.621198296547,0.0,1.27296257019,0.0,0.000666806474328,0.0,0.621217727661,0.0
1583763078458368418,2,17,1.27291989326,0.0,0.0112407663837,0.0,0.64187759161,0.0,1.2162104845,0.0,-0.206461906433,0.0,0.615358173847,0.0,0.621160566807,0.0,1.2729626894,0.0,0.000666905310936,0.0,0.621180832386,0.0
1583763078658630044,2,18,1.27291989326,0.0,0.0112407831475,0.0,0.641877889633,0.0,1.21698367596,0.0,-0.206000253558,0.0,0.615976452827,0.0,0.621199905872,0.0,1.2729626894,0.0,0.000666920852382,0.0,0.621216118336,0.0
1583763078858777135,2,19,1.27291989326,0.0,0.0112407850102,0.0,0.641877949238,0.0,1.21639466286,0.0,-0.205658718944,0.0,0.615343511105,0.0,0.621197760105,0.0,1.2729626894,0.0,0.000666923355311,0.0,0.621218264103,0.0
1583763079058562672,2,20,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21706628799,0.0,-0.207126170397,0.0,0.61593079567,0.0,0.621202349663,0.0,1.2729626894,0.0,0.000666923762765,0.0,0.621213614941,0.0
1583763079259090965,2,21,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21568715572,0.0,-0.207087740302,0.0,0.615087985992,0.0,0.621321022511,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621327459812,0.0
1583763079458644693,2,22,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21596217155,0.0,-0.202345192432,0.0,0.61476200819,0.0,0.621320724487,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621327757835,0.0
1583763079659280854,2,23,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21587097645,0.0,-0.206261128187,0.0,0.614778280258,0.0,0.621204137802,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621211826801,0.0
1583763079858804004,2,24,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21714007854,0.0,-0.208512067795,0.0,0.61656242609,0.0,0.621208786964,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621207237244,0.0
1583763080058681082,2,25,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21552181244,0.0,-0.207907602191,0.0,0.614562869072,0.0,0.621208965778,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621206998825,0.0
1583763080258558686,2,26,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21628427505,0.0,-0.206267610192,0.0,0.615325391293,0.0,0.621055245399,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621053636074,0.0
1583763080458744293,2,27,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21740722656,0.0,-0.206621006131,0.0,0.616029083729,0.0,0.621053099632,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621055781841,0.0
1583763080658947071,2,28,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.216837883,0.0,-0.206625208259,0.0,0.615893483162,0.0,0.621204674244,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621211290359,0.0
1583763080858569711,2,29,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21700322628,0.0,-0.204251095653,0.0,0.615150511265,0.0,0.621206820011,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621209144592,0.0
1583763081058542992,2,30,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21709036827,0.0,-0.203055933118,0.0,0.61571264267,0.0,0.621209323406,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621206641197,0.0
1583763081258935002,2,31,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21666800976,0.0,-0.203791424632,0.0,0.614895582199,0.0,0.621211469173,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.62120449543,0.0
1583763081458458767,2,32,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21767807007,0.0,-0.207088127732,0.0,0.616505563259,0.0,0.621325552464,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621322929859,0.0
1583763081658700379,2,33,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21748864651,0.0,-0.207328692079,0.0,0.616718530655,0.0,0.621325731277,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.62132281065,0.0
1583763081858477274,2,34,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21748030186,0.0,-0.205714985728,0.0,0.616731226444,0.0,0.621213972569,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621201992035,0.0
1583763082058557004,2,35,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21813690662,0.0,-0.207540333271,0.0,0.616943776608,0.0,0.621334850788,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621313631535,0.0
1583763082258978500,2,36,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.2184728384,0.0,-0.206982716918,0.0,0.61653894186,0.0,0.621342360973,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621306121349,0.0
1583763082458586928,2,37,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21695768833,0.0,-0.205101728439,0.0,0.615463972092,0.0,0.621344745159,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621303737164,0.0
1583763082658858599,2,38,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21694397926,0.0,-0.205457925797,0.0,0.614897251129,0.0,0.621463298798,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.62141764164,0.0
1583763082859208875,2,39,1.27291989326,0.0,0.0112407859415,0.0,0.641877949238,0.0,1.21689617634,0.0,-0.205822199583,0.0,0.615190804005,0.0,0.621344745159,0.0,1.2729626894,0.0,0.000666923820972,0.0,0.621303737164,0.0
1583763090458783848,3,1,1.27310013771,0.0,0.0113208899274,0.0,-0.687002241611,0.0,1.20608305931,0.0,0.47560557723,0.0,-0.67859685421,0.0,-0.672022163868,0.0,1.27314603329,0.0,0.000745029421523,0.0,-0.671845078468,0.0
1583763090658779346,3,2,1.2731000185,0.0,0.0113209383562,0.0,-0.687092959881,0.0,1.20625960827,0.0,0.476782411337,0.0,-0.678749084473,0.0,-0.672156333923,0.0,1.27314579487,0.0,0.000745197932702,0.0,-0.671941459179,0.0
1583763090858714210,3,3,1.2731000185,0.0,0.0113209467381,0.0,-0.68710744381,0.0,1.20703911781,0.0,0.480943500996,0.0,-0.679031193256,0.0,-0.672170519829,0.0,1.27314579487,0.0,0.000745207653381,0.0,-0.671927213669,0.0
1583763091058701593,3,4,1.2731000185,0.0,0.0113209476694,0.0,-0.687109768391,0.0,1.20602345467,0.0,0.476111680269,0.0,-0.678325951099,0.0,-0.672184824944,0.0,1.27314579487,0.0,0.00074520916678,0.0,-0.671912908554,0.0
1583763091258576890,3,5,1.2731000185,0.0,0.0113209476694,0.0,-0.687110185623,0.0,1.20535802841,0.0,0.47633060813,0.0,-0.678209602833,0.0,-0.672200322151,0.0,1.27314579487,0.0,0.000745209399611,0.0,-0.671897351742,0.0
1583763091458591651,3,6,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20577323437,0.0,0.479144096375,0.0,-0.678565979004,0.0,-0.672210991383,0.0,1.27314579487,0.0,0.000745216617361,0.0,-0.67188668251,0.0
1583763091658844253,3,7,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20456171036,0.0,0.478133887053,0.0,-0.677335441113,0.0,-0.672332108021,0.0,1.27314579487,0.0,0.000745210621972,0.0,-0.671996116638,0.0
1583763091858831648,3,8,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.2055670023,0.0,0.475674271584,0.0,-0.67805147171,0.0,-0.672221779823,0.0,1.27314579487,0.0,0.00074520992348,0.0,-0.671875953674,0.0
1583763092058711980,3,9,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20612382889,0.0,0.476320266724,0.0,-0.678687870502,0.0,-0.672224640846,0.0,1.27314579487,0.0,0.000745209516026,0.0,-0.671873033047,0.0
1583763092258720688,3,10,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20541572571,0.0,0.473947495222,0.0,-0.678061544895,0.0,-0.67234480381,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.671983420849,0.0
1583763092458651815,3,11,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20391392708,0.0,0.476068288088,0.0,-0.676462471485,0.0,-0.672506034374,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.672133207321,0.0
1583763092658577297,3,12,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20537114143,0.0,0.47646227479,0.0,-0.67876625061,0.0,-0.672503054142,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.672136187553,0.0
1583763092859009733,3,13,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20623922348,0.0,0.477001339197,0.0,-0.679423391819,0.0,-0.672505021095,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.6721342206,0.0
1583763093058706201,3,14,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20478606224,0.0,0.478028267622,0.0,-0.677638113499,0.0,-0.672623038292,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.672246754169,0.0
1583763093258737247,3,15,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20364618301,0.0,0.476030260324,0.0,-0.677080154419,0.0,-0.672624826431,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.67224496603,0.0
1583763093458583145,3,16,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20460438728,0.0,0.479013890028,0.0,-0.677402019501,0.0,-0.672622919083,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.672246873379,0.0
1583763093658559669,3,17,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20529043674,0.0,0.474158853292,0.0,-0.677950382233,0.0,-0.672622919083,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.67224496603,0.0
1583763093858764105,3,18,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.2055054903,0.0,0.476045817137,0.0,-0.678289294243,0.0,-0.672737240791,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.672363042831,0.0
1583763094058688039,3,19,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20515191555,0.0,0.478740423918,0.0,-0.678301155567,0.0,-0.672622025013,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.672247767448,0.0
1583763094258553591,3,20,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20477247238,0.0,0.477975994349,0.0,-0.677858650684,0.0,-0.67262005806,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.672249734402,0.0
1583763094458913166,3,21,1.2731000185,0.0,0.0113209476694,0.0,-0.687110245228,0.0,1.20570230484,0.0,0.480777740479,0.0,-0.678245961666,0.0,-0.672734320164,0.0,1.27314579487,0.0,0.000745209457818,0.0,-0.672365963459,0.0
1583763094858901296,3,22,1.27309978008,0.0,0.0113212130964,0.0,-0.687111616135,0.0,1.2056735754,0.0,0.476317346096,0.0,-0.678546488285,0.0,-0.672618150711,0.0,1.27314543724,0.0,0.000745461613405,0.0,-0.672251582146,0.0
1583763095058671647,3,23,1.27309966087,0.0,0.0113212550059,0.0,-0.687112390995,0.0,1.20522773266,0.0,0.476705163717,0.0,-0.678041160107,0.0,-0.672618329525,0.0,1.27314543724,0.0,0.000745510391425,0.0,-0.672251462936,0.0
1583763095258556422,3,24,1.27309966087,0.0,0.0113212615252,0.0,-0.687112510204,0.0,1.20508849621,0.0,0.478047907352,0.0,-0.677196025848,0.0,-0.672498226166,0.0,1.27314543724,0.0,0.000745534256566,0.0,-0.67214101553,0.0
1583763095458608933,3,25,1.27309966087,0.0,0.0113212633878,0.0,-0.687112510204,0.0,1.20508146286,0.0,0.476631253958,0.0,-0.677305042744,0.0,-0.67249917984,0.0,1.27314543724,0.0,0.000745521509089,0.0,-0.672140061855,0.0
1583763095658798963,3,26,1.27309966087,0.0,0.0113212633878,0.0,-0.687112510204,0.0,1.2045443058,0.0,0.47576969862,0.0,-0.677099585533,0.0,-0.672344684601,0.0,1.27314543724,0.0,0.000745519413613,0.0,-0.671983540058,0.0
1583763095858615514,3,27,1.27309966087,0.0,0.0113212633878,0.0,-0.687112510204,0.0,1.2060059309,0.0,0.476083904505,0.0,-0.678741931915,0.0,-0.672502100468,0.0,1.27314543724,0.0,0.000745519064367,0.0,-0.672137200832,0.0
1583763096058703982,3,28,1.27309966087,0.0,0.0113212633878,0.0,-0.687112510204,0.0,1.20645666122,0.0,0.476268053055,0.0,-0.678930222988,0.0,-0.672346591949,0.0,1.27314543724,0.0,0.000745519006159,0.0,-0.67198163271,0.0
1583763096258529780,3,29,1.27309966087,0.0,0.0113212633878,0.0,-0.687112510204,0.0,1.20587587357,0.0,0.473660409451,0.0,-0.677623748779,0.0,-0.672463774681,0.0,1.27314543724,0.0,0.000745519006159,0.0,-0.672094941139,0.0
