%time,field.data
1583763086436648881,-383
1583763086544343746,-437
1583763086635107971,-275
1583763086739374060,-189
1583763086845978781,-168
1583763086940835969,-211
1583763087035329401,-211
1583763087143919034,-168
1583763087250197708,-189
1583763087402776206,-136
1583763087437228612,-146
1583763087540340326,-93
1583763087639984266,-146
1583763087735770999,-125
1583763087834223702,-179
1583763087936279001,-136
1583763088050347424,-136
1583763088137119883,-146
1583763088238410151,-222
1583763088335308785,-200
1583763088434386500,-211
1583763088535216189,-189
1583763088634682949,-243
1583763088736151460,-232
1583763088837236141,-136
1583763088936537565,-243
1583763089034752520,-200
1583763089136467298,-168
1583763089238660120,-189
1583763089334461736,15
1583763089436885158,4
1583763089543455543,-61
1583763089636020683,-50
1583763089736322696,-200
1583763089837392366,-103
1583763089936977346,-168
1583763090035166449,-168
1583763090135577226,-136
1583763090240593274,-136
1583763090340273975,-211
1583763090472406697,-189
1583763090537076279,-179
1583763090636712537,-125
1583763090737179394,-136
1583763090842598703,-200
1583763090936541947,-136
1583763091043191809,-136
1583763091148146219,-179
1583763091242000473,-136
1583763091343453146,-179
1583763091437815227,-179
1583763091534456454,-189
1583763091645062965,-125
1583763091742302359,-189
1583763091888985728,-179
1583763091935565773,-136
1583763092037421706,-136
1583763092136771260,-136
1583763092237327096,-136
1583763092337205401,-168
1583763092436271450,-189
1583763092543005816,-146
1583763092636683559,-189
1583763092737797504,-179
1583763092844131537,-179
1583763092937522598,-168
1583763093036186842,-136
1583763093143684166,-146
1583763093240385068,-136
1583763093337413650,-125
1583763093437722783,-168
1583763093640269342,-157
1583763093646208140,-125
1583763093742112920,-125
1583763093836947575,-125
1583763093939998078,-179
1583763094044018812,-189
1583763094137940749,-200
1583763094238827591,-189
1583763094337342123,-168
1583763094437473400,-179
1583763094536750872,-168
1583763094637878664,-168
1583763094735443752,-125
1583763094835711465,-136
1583763094934147362,-200
1583763095034924080,-136
1583763095138499602,-125
1583763095235314153,-136
1583763095338707166,-179
1583763095439533320,-179
1583763095543379981,-114
1583763095650312639,-168
1583763095737236740,-189
1583763095834625671,-179
1583763095938300758,-179
1583763096040324982,-179
1583763096146694713,-136
1583763096235708959,-136
1583763096335548506,-179
1583763096570289850,-157
1583763096619244426,-136
1583763096636620634,-168
1583763096797689861,-125
1583763096944298698,-157
1583763096944381430,-179
1583763097101621074,-114
1583763097250163668,-136
1583763097258519589,-179
1583763097408093005,-114
1583763097557837694,-168
1583763097582751472,-168
1583763097710542547,-125
1583763097859100901,-125
1583763097883594912,-114
1583763098024655445,-114
1583763098162135318,-157
1583763098162147899,-125
1583763098331536473,-200
1583763098469745051,-125
1583763098469756671,-200
1583763098625686304,-168
1583763098639597425,76
1583763098780013403,184
1583763098934363664,355
1583763098952122345,732
1583763099092472399,312
1583763099237430608,753
1583763099248583580,162
1583763099390366619,517
1583763099551165831,484
1583763099566206700,398
1583763099692123632,603
1583763099855706958,312
1583763099876107301,291
1583763100013805844,603
1583763100043305630,323
1583763100170290073,484
1583763100314014068,570
1583763100344393767,452
1583763100469528878,474
1583763100615914461,581
1583763100634347672,420
1583763100773913810,463
1583763100924593046,388
1583763100934834293,409
1583763101035197855,334
1583763101135881790,345
1583763101236649614,592
1583763101335123917,366
1583763101438058760,366
1583763101549631153,-64
1583763101637344619,227
1583763101734858236,184
1583763101834623833,302
1583763101934852074,377
1583763102035044381,431
1583763102143659167,431
1583763102238096793,431
1583763102335487631,495
1583763102434895312,495
1583763102535310074,484
1583763102636987095,484
1583763102736112414,474
1583763102838628330,474
1583763102936053404,484
1583763103045420658,484
1583763103137469494,484
1583763103238207559,474
1583763103345727428,484
1583763103439576806,463
1583763103537684972,484
1583763103633938089,484
1583763103738602672,463
1583763103837709837,484
1583763103939128397,484
1583763104036195724,463
1583763104135547108,484
1583763104239009679,484
1583763104334514888,484
1583763104435067153,474
1583763104537685137,-146
1583763104635594268,-598
1583763104735526989,-372
1583763104838609386,-372
1583763104937583873,-426
1583763105036624225,-329
1583763105135095374,-329
1583763105235616114,-1490
1583763105334943835,-157
1583763105436456820,-1006
1583763105537164988,-383
1583763105637202219,-415
1583763105746837354,-383
1583763105839309043,-211
1583763105935636708,-458
1583763106046097747,-598
1583763106136248662,-340
1583763106235647148,-501
1583763106336217826,-437
1583763106438334750,-404
1583763106535291832,-791
1583763106636351844,-512
1583763106735664974,-523
1583763106835118663,-995
1583763106946134555,-340
1583763107034553184,-318
1583763107135321587,-512
1583763107234997022,-308
1583763107337464313,-361
1583763107441739740,-394
1583763107545691608,-50
1583763107638317203,79
1583763107735226249,25
1583763107838906092,25
1583763107935812482,68
1583763108045005064,47
1583763108143823409,58
1583763108241047030,-103
1583763108335101521,-61
1583763108435920403,-61
1583763108540451406,-50
1583763108635883428,-61
1583763108743545469,-61
1583763108838968016,-61
1583763108935344451,-61
1583763109043685082,-28
1583763109135649440,-28
1583763109235524449,-39
1583763109344390987,-18
1583763109437433191,-61
1583763109537303292,-39
1583763109636130798,-50
1583763109737333192,-61
1583763109836098852,-18
1583763109944188006,-18
1583763110035255404,-82
1583763110136385957,-61
1583763110234083163,-28
1583763110335683820,-71
1583763110435163403,-39
1583763110542545501,-61
1583763110639363128,-28
1583763110734400204,-71
1583763110835117022,-71
1583763110935724455,-28
1583763111037849624,-28
1583763111148308568,-61
1583763111238344800,-18
1583763111335655269,-39
1583763111437358271,-39
1583763111535363521,-71
1583763111634452752,-39
1583763111734326305,-39
1583763111835535136,-39
1583763111936650059,-39
1583763112042533676,-71
1583763112135558684,-82
1583763112235106753,-50
1583763112338188836,-71
1583763112436655514,-61
1583763112535211692,-18
1583763112644001543,-28
1583763112737272432,-28
1583763112835612065,-28
1583763112935659596,-50
1583763113037940197,-18
1583763113139263866,-61
1583763113245838430,-71
1583763113336566499,-39
1583763113435891016,-71
1583763113538088193,-61
1583763113634341442,-18
1583763113734524442,-28
1583763113836120370,-61
1583763113936305746,-18
1583763114035050869,-82
1583763114137880537,-71
1583763114234711961,-82
1583763114335725277,-61
1583763114434958829,-39
1583763114534546798,-28
1583763114636359814,-39
1583763114736552677,-61
1583763114835543295,-61
1583763114936950975,-71
1583763115045834134,-39
1583763115136223933,-61
1583763115238152066,-61
1583763115337445716,-39
1583763115438056183,-61
1583763115536174649,-28
1583763115635325629,-39
1583763115736723079,-82
1583763115839589550,-71
1583763115934731255,-28
1583763116034485864,-71
1583763116135539188,-61
1583763116235338022,-39
1583763116339302877,-39
1583763116436981073,-61
1583763116543560620,-39
1583763116637346526,-146
1583763116736360213,-222
1583763116836431227,-200
1583763116936286729,-297
1583763117034490155,-877
1583763117137997671,-168
1583763117238798860,-1404
1583763117339942899,-243
1583763117447913265,-673
1583763117535188617,-866
1583763117640177658,-684
1583763117735594401,-630
1583763117837558875,-189
1583763117937829268,-211
1583763118045529483,-512
1583763118134822424,-222
1583763118237044513,-308
1583763118337592351,-265
1583763118436071535,-286
1583763118535378409,-211
1583763118635262308,-286
1583763118736775647,-146
1583763118836420792,-286
1583763118934316329,-404
1583763119036497114,-265
1583763119135701149,-308
1583763119234826475,-351
1583763119335631391,-329
1583763119435531694,-437
1583763119543299101,-576
1583763119642841987,-394
1583763119735858639,-566
1583763119836626881,-61
1583763119935762348,-146
1583763120037658633,-50
1583763120135078789,-39
1583763120245266199,25
1583763120339880288,25
1583763120463046798,111
1583763120548915632,-61
1583763120635764310,-28
1583763120736672136,-61
1583763120842813134,-61
1583763120937755180,-61
1583763121046633674,-61
1583763121155551980,-71
1583763121256697714,-71
1583763121347283237,-39
1583763121434595969,-61
1583763121538113131,-39
1583763121646304559,-71
1583763121736659149,-7
1583763121842964357,-50
1583763121937758655,-71
