%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1583763060248657393,0,1583763059496215143,chassis,left_wheel,0.0,0.195,-0.09,-0.563169577824,-0.427132137937,-0.427472410205,0.563618223507,0,1583763059496215143,chassis,right_wheel,0.0,-0.225,-0.09,-0.57694698709,-0.408330761432,-0.408656055696,0.577406608464
1583763060248668004,0,1583763059443183469,vo,base_link,0.711249941003,0.0849575309286,0.0,0.0,0.0,-0.000156568063125,0.999999987743
1583763060248831439,0,1583763059464934999,odom,base_link,0.695167199263,0.00193828480133,0.0,0.00254728826118,-0.023072487511,0.000646776281874,0.999730340303
1583763060248973673,0,1583763059596188740,odom,base_link,0.723368331128,0.00619998428122,0.0,0.0,0.0,0.00467814832368,0.999989057404
1583763060249119361,0,1583763059596188740,chassis,left_wheel,0.0,0.195,-0.09,-0.628381810794,-0.323632718537,-0.323890538611,0.628882407413,0,1583763059596188740,chassis,right_wheel,0.0,-0.225,-0.09,-0.638647113542,-0.302872417049,-0.303113698553,0.639155887953
1583763060249128041,0,1583763059543381532,vo,base_link,0.731468668138,0.0798155744433,0.0,0.0,0.0,-0.000698793588674,0.999999755844
1583763060251462810,0,1583763059565934999,odom,base_link,0.716883211945,0.00196473913304,0.0,0.00224184613103,-0.0236227319663,0.000646801804005,0.999718221454
1583763060251475831,0,1583763059696218862,odom,base_link,0.744861613282,0.00640074050454,0.0,0.0,0.0,0.00466196335548,0.99998913299
1583763060251485669,0,1583763059696218862,chassis,left_wheel,0.0,0.195,-0.09,-0.674733342113,-0.210562944712,-0.210730688425,0.675270864403,0,1583763059696218862,chassis,right_wheel,0.0,-0.225,-0.09,-0.681248099727,-0.188422034971,-0.18857214026,0.68179081196
1583763060251572944,0,1583763059643713887,vo,base_link,0.751285695503,0.0844574483998,0.0,0.0,0.0,-0.000717864439965,0.999999742335
1583763060251581471,0,1583763059664934999,odom,base_link,0.73816478274,0.001989479636,0.0,0.00242449318347,-0.0242328623458,0.000524723853311,0.999703263414
1583763060251589387,0,1583763059796188510,odom,base_link,0.766355395745,0.00660095538454,0.0,0.0,0.0,0.00465274735473,0.999989175912
1583763060251616538,0,1583763059796188510,chassis,left_wheel,0.0,0.195,-0.09,-0.700915043305,-0.0912136980587,-0.0912863629069,0.701473423091,0,1583763059796188510,chassis,right_wheel,0.0,-0.225,-0.09,-0.703514926199,-0.0683270463308,-0.0683814786644,0.704075377166
1583763060251639779,0,1583763059744161537,vo,base_link,0.771349151452,0.0860888713537,0.0,0.0,0.0,-0.00089409300332,0.999999600299
1583763060251690454,0,1583763059763934999,odom,base_link,0.759446781018,0.00200902614201,0.0,0.00236304208563,-0.0247818127397,0.000463683463903,0.999689983338
1583763060251754253,0,1583763059896223115,odom,base_link,0.78784251913,0.00680099301279,0.0,0.0,0.0,0.00465660149047,0.999989157973
1583763060251762470,0,1583763059896223115,chassis,left_wheel,0.0,0.195,-0.09,-0.70615419245,0.0307911209522,0.030815650515,0.706716745973,0,1583763059896223115,chassis,right_wheel,0.0,-0.225,-0.09,-0.704774505315,0.0538027257952,0.0538455874156,0.705335959718
1583763060251779171,0,1583763059844536237,vo,base_link,0.791794551625,0.0855235564704,0.0,0.0,0.0,-0.000954749806164,0.999999544226
1583763060251800914,0,1583763059864934999,odom,base_link,0.781148851989,0.00202649512454,0.0,0.00205708993536,-0.0258185296416,0.000585734484346,0.999664358084
1583763060252008859,0,1583763059996188189,odom,base_link,0.809306391103,0.00700216606433,0.0,0.0,0.0,0.00471572541164,0.999988880905
1583763060252017373,0,1583763059996188189,chassis,left_wheel,0.0,0.195,-0.09,-0.690373096115,0.15161406533,0.15173484777,0.690923077721,0,1583763059996188189,chassis,right_wheel,0.0,-0.225,-0.09,-0.684989580204,0.174330466807,0.174469346133,0.685535273064
1583763060252031229,0,1583763059944542849,vo,base_link,0.811385291016,0.086225062628,0.0,0.0,0.0,-0.00113951471167,0.999999350753
1583763060252043626,0,1583763059963934999,odom,base_link,0.802409028407,0.00204953021845,0.0,0.00199567472437,-0.0264910084514,0.000463686879876,0.999646952053
1583763060252055300,0,1583763060096170089,odom,base_link,0.830782419543,0.00720528977035,0.0,0.0,0.0,0.00474211698752,0.9999887561
1583763060252065772,0,1583763060096170089,chassis,left_wheel,0.0,0.195,-0.09,-0.65401842003,0.268070406622,0.268283963312,0.6545394399,0,1583763060096170089,chassis,right_wheel,0.0,-0.225,-0.09,-0.644755311823,0.289641890135,0.289872631618,0.645268952294
1583763060252073157,0,1583763060044768257,vo,base_link,0.830567666656,0.0896609016805,0.0,0.0,0.0,-0.00208227273382,0.999997832068
1583763060252087202,0,1583763060063934999,odom,base_link,0.823887136431,0.00206829633604,0.0,0.00193431852915,-0.0269179138257,0.000402649205061,0.999635694741
1583763060252095843,0,1583763060196189860,odom,base_link,0.852272555472,0.00740914947979,0.0,0.0,0.0,0.00474376207822,0.999988748297
1583763060252106583,0,1583763060196189860,chassis,left_wheel,0.0,0.195,-0.09,-0.598104314319,0.376660411827,0.376960476096,0.598580790551,0,1583763060196189860,chassis,right_wheel,0.0,-0.225,-0.09,-0.58526130698,0.396321888364,0.396637615831,0.585727551907
1583763060252121429,0,1583763060144891805,vo,base_link,0.850498221727,0.0888186448696,0.0,0.0,0.0,-0.0019605693998,0.999998078082
1583763060255457012,0,1583763060163934999,odom,base_link,0.845372058854,0.00208381536111,0.0,0.00205583584239,-0.0276498654997,0.000158512370353,0.999615542772
1583763060297255354,0,1583763060296196658,chassis,left_wheel,0.0,0.195,-0.09,-0.524351932581,0.473979838647,0.474357431856,0.524769654418,0,1583763060296196658,chassis,right_wheel,0.0,-0.225,-0.09,-0.508326151989,0.491127641096,0.491518895,0.508731106984
1583763060297337563,0,1583763060296196658,odom,base_link,0.873755216822,0.0076129141265,0.0,0.0,0.0,0.00474099259951,0.999988761431
1583763060314361238,0,1583763060244996890,vo,base_link,0.870809360896,0.0946607534696,0.0,0.0,0.0,-0.00209118110564,0.999997813478
1583763060339201784,0,1583763060264934999,odom,base_link,0.867070559299,0.0020882433308,0.0,0.00229978468503,-0.0278939679562,3.64477207571e-05,0.999608241369
1583763060398225935,0,1583763060396180526,odom,base_link,0.895242047541,0.0078164140399,0.0,0.0,0.0,0.00472960226267,0.999988815369
1583763060398391701,0,1583763060396180526,chassis,left_wheel,0.0,0.195,-0.09,-0.434914893881,0.557181183929,0.557625058994,0.435261366236,0,1583763060396180526,chassis,right_wheel,0.0,-0.225,-0.09,-0.416221615662,0.571280494416,0.571735601612,0.416553196128
1583763060420303002,0,1583763060345158162,vo,base_link,0.889885090652,0.0939448314309,0.0,0.0,0.0,-0.00296527584904,0.99999560356
1583763060444007363,0,1583763060363934999,odom,base_link,0.888344064997,0.00208695956164,0.0,0.00223870222233,-0.0281395858543,-0.000268732243422,0.999601460435
1583763060497353073,0,1583763060496239664,odom,base_link,0.916731740137,0.00801967200122,0.0,0.0,0.0,0.00472847364301,0.999988820706
1583763060497905397,0,1583763060496239664,chassis,left_wheel,0.0,0.195,-0.09,-0.332496448529,0.62373708272,0.624233979144,0.33276132984,0,1583763060496239664,chassis,right_wheel,0.0,-0.225,-0.09,-0.311659950336,0.634405163914,0.634910559002,0.311908232375
1583763060518313669,0,1583763060445289112,vo,base_link,0.909514045286,0.0926079574635,0.0,0.0,0.0,-0.00270502149621,0.999996341423
1583763060539534224,0,1583763060464934999,odom,base_link,0.910041083446,0.00207235267902,0.0,0.00242181177052,-0.0281396960168,-0.000634942671539,0.999600864937
1583763060598010017,0,1583763060596218570,odom,base_link,0.93823598302,0.00822430147776,0.0,0.0,0.0,0.00478697544875,0.999988542367
1583763060598573894,0,1583763060596218570,chassis,left_wheel,0.0,0.195,-0.09,-0.220210436949,0.67164663336,0.672181696641,0.220385866279,0,1583763060596218570,chassis,right_wheel,0.0,-0.225,-0.09,-0.197570988847,0.678651266123,0.679191909604,0.197728382596
1583763060614795549,0,1583763060545319049,vo,base_link,0.928780761575,0.0932325249493,0.0,0.0,0.0,-0.00311204571155,0.999995157574
1583763060657415083,0,1583763060563934999,odom,base_link,0.931325762204,0.00204266967397,0.0,0.0024828376327,-0.0279550661511,-0.000390773300748,0.999606020935
1583763060697240210,0,1583763060696180515,chassis,left_wheel,0.0,0.195,-0.09,-0.101256747519,0.699534779497,0.700092059704,0.101337413103,0,1583763060696180515,chassis,right_wheel,0.0,-0.225,-0.09,-0.0779073400616,0.702518528588,0.703078185781,0.0779694044791
1583763060697388752,0,1583763060696180515,odom,base_link,0.95971831423,0.00842928914061,0.0,0.0,0.0,0.00475485043426,0.999988695635
1583763060720833919,0,1583763060645394029,vo,base_link,0.948377544403,0.091969200355,0.0,0.0,0.0,-0.00315419962152,0.9999950255
1583763060744285753,0,1583763060663934999,odom,base_link,0.952823139454,0.0020236501374,0.0,0.00242203832674,-0.0276500933934,-0.000512841262876,0.999614597262
1583763060797204971,0,1583763060796185810,odom,base_link,0.981198155102,0.0086331690775,0.0,0.0,0.0,0.00473651640302,0.999988782643
1583763060798329454,0,1583763060796185810,chassis,left_wheel,0.0,0.195,-0.09,0.0206740691464,0.706522766448,0.707085613593,-0.0206905390202,0,1583763060796185810,chassis,right_wheel,0.0,-0.225,-0.09,0.0440979568387,0.70544823116,0.706010222283,-0.0441330872129
1583763060821446080,0,1583763060745642001,vo,base_link,0.966684698387,0.0981266614658,0.0,0.0,0.0,-0.00404305009182,0.99999182684
1583763060838790095,0,1583763060764934999,odom,base_link,0.974521402534,0.00199782814854,0.0,0.00266650201775,-0.0272233244888,-0.000634913159051,0.999625618547
1583763060896957532,0,1583763060896178970,odom,base_link,1.00268892745,0.00883668950048,0.0,0.0,0.0,0.00473329580828,0.999988797893
